LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
1.682477e-02,-2.602828e-02,-1.194598e-02,-7.951728e-03,-2.724553e-01,5.682595e-01,-4.699400e-01,-6.119762e-01,1.670213e-02,-1.659397e-02,1.946330e-02,-1.296333e-03,-1.203899e-01,-3.060168e-01,-8.633328e-01,-1.311500e-01
1.201265e-02,-2.597546e-02,-9.985067e-03,-1.359157e-02,1.629634e-01,3.715631e-01,-2.513566e-01,-1.094349e-02,1.108528e-02,-1.460338e-02,1.754481e-02,-9.480065e-03,6.360664e-01,-3.277319e-02,-8.523893e-01,6.010327e-01
1.576086e-02,-2.484745e-02,-1.317392e-02,-9.783444e-03,3.157989e-01,1.005426e+00,3.606196e-01,-2.185834e-01,1.805886e-02,-1.411106e-02,1.885127e-02,-1.290521e-03,4.481842e-01,8.743336e-02,-8.633328e-01,3.060168e-01
1.469870e-02,-2.610833e-02,-1.058568e-02,-1.040710e-02,1.716213e-01,2.076399e-01,-1.639232e-01,8.743336e-02,1.635899e-02,-1.396137e-02,1.942323e-02,-3.271217e-03,4.214814e-01,-2.623001e-01,-1.311386e+00,3.933928e-01
1.752941e-02,-2.480972e-02,-9.463584e-03,-7.936840e-03,1.476342e-01,6.994096e-01,-1.202065e-01,-2.185834e-01,1.627852e-02,-1.656766e-02,1.883241e-02,-1.936103e-03,4.486209e-01,-1.311500e-01,-1.300442e+00,3.497334e-01
1.469645e-02,-2.608538e-02,-1.062657e-02,-1.042087e-02,9.321588e-01,6.447494e-01,4.371095e-01,6.884661e-01,1.553189e-02,-1.640542e-02,1.691197e-02,-3.293039e-03,2.017497e-02,-2.731863e-01,-9.398227e-01,0.000000e+00
1.305815e-02,-2.731914e-02,-9.452877e-03,-1.166054e-02,4.764664e-01,9.617097e-01,1.420935e-01,0.000000e+00,1.659159e-02,-1.657775e-02,1.692482e-02,-1.938244e-03,1.625315e-01,-6.556929e-01,-1.169350e+00,3.497334e-01
7.821572e-03,-2.921479e-02,-8.713582e-03,-1.663869e-02,4.854191e-01,6.884661e-01,1.420935e-01,1.639232e-01,1.373634e-02,-1.647752e-02,1.809077e-02,-5.136278e-03,5.894064e-01,1.857529e-01,-3.606196e-01,5.136567e-01
1.356734e-02,-2.481502e-02,-1.379870e-02,-1.229123e-02,-3.671726e-01,6.556929e-01,-7.648987e-02,-7.868429e-01,1.595504e-02,-1.471137e-02,2.009532e-02,-3.171081e-03,3.372458e-01,0.000000e+00,-1.125633e+00,1.748667e-01
1.285398e-02,-2.547050e-02,-9.885950e-03,-1.291530e-02,-6.329342e-01,6.447494e-01,3.278465e-01,-1.103746e+00,1.458678e-02,-1.582245e-02,2.125576e-02,-3.894162e-03,6.692189e-01,-4.262233e-01,-8.523893e-01,8.742763e-01
1.291290e-02,-2.547019e-02,-8.803317e-03,-1.289623e-02,3.040003e-01,1.136519e+00,3.606196e-01,-3.060168e-01,1.373678e-02,-1.472116e-02,1.753064e-02,-6.292433e-03,5.474732e-01,-6.119762e-01,-1.125633e+00,7.868429e-01
1.665607e-02,-2.552984e-02,-9.825277e-03,-8.520118e-03,3.044074e-01,1.311386e+00,3.715631e-01,-4.043363e-01,1.352868e-02,-1.583275e-02,1.797584e-02,-5.789101e-03,6.474268e-01,-5.682595e-01,-9.835394e-01,9.070495e-01
9.799899e-03,-2.611190e-02,-1.127929e-02,-1.599749e-02,-4.036309e-01,9.179930e-01,5.792030e-01,-1.005426e+00,1.395614e-02,-1.658071e-02,1.693696e-02,-5.046237e-03,-3.329338e-01,-7.868429e-01,-1.038200e+00,-1.311500e-01
1.415832e-02,-2.750840e-02,-8.575309e-03,-1.033215e-02,4.999672e-01,1.256783e+00,1.180236e+00,-1.857529e-01,1.268372e-02,-1.642327e-02,1.810484e-02,-6.410516e-03,4.876801e-01,1.094349e-02,-1.158406e+00,3.387899e-01
1.608990e-02,-2.926231e-02,-5.740396e-03,-7.260565e-03,3.265593e-01,6.556929e-01,1.103746e+00,-4.371668e-02,1.469122e-02,-1.536603e-02,1.940661e-02,-4.409731e-03,1.019977e+00,-2.623001e-01,-9.070495e-01,1.180236e+00
9.126711e-03,-2.818794e-02,-4.997635e-03,-1.588971e-02,-1.430530e-01,6.556929e-01,1.027256e+00,-5.792030e-01,1.753626e-02,-1.714849e-02,1.861663e-02,-1.449714e-04,3.979140e-01,-6.775799e-01,-6.556929e-01,7.431263e-01
1.118632e-02,-2.925731e-02,-6.339581e-03,-1.286564e-02,-2.315188e-01,6.119762e-01,1.016313e+00,-6.556929e-01,1.395908e-02,-1.722466e-02,1.820120e-02,-4.406977e-03,-1.486447e-01,-4.808262e-01,-7.758994e-01,-4.371668e-02
1.432057e-02,-2.876673e-02,-3.095252e-03,-9.694423e-03,2.681478e-01,7.321828e-01,6.119762e-01,-1.311500e-01,1.217365e-02,-2.026525e-02,1.311047e-02,-5.719454e-03,3.418984e-01,-5.136567e-01,-3.278465e-01,6.447494e-01
1.277553e-02,-2.865996e-02,-1.388961e-03,-1.160578e-02,-5.470980e-01,1.748667e-01,1.322329e+00,-7.868429e-01,1.269608e-02,-1.789033e-02,1.443896e-02,-6.254295e-03,2.955740e-01,-4.808262e-01,-3.387899e-01,5.682595e-01
