LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
1.517767e-03,5.795758e-03,-1.857306e-03,-1.368250e-03,1.054567e+00,6.119762e-01,-2.688375e+00,1.256783e+00,-2.763974e-03,2.614568e-02,-7.118193e-03,-2.419028e-02,7.623908e-01,-9.837685e-02,-2.076399e-01,8.633328e-01
-7.013715e-03,1.025008e-02,-7.438561e-06,-1.354193e-02,7.269857e-01,1.748667e-01,-2.262152e+00,1.049143e+00,7.222035e-04,2.801472e-02,-7.064352e-03,-2.105843e-02,5.924740e-01,-8.743336e-02,5.466017e-02,7.431263e-01
-5.800519e-04,9.406777e-03,-1.279025e-03,-5.661663e-03,1.014455e+00,7.321828e-01,-2.513509e+00,1.125633e+00,-8.864923e-03,2.798617e-02,-9.616090e-03,-3.289856e-02,4.302811e-01,-2.182969e-02,-1.202065e-01,4.699400e-01
4.444533e-04,7.772274e-03,-1.844661e-03,-3.592455e-03,8.294747e-01,5.245429e-01,-2.393302e+00,1.005426e+00,-2.378106e-03,3.048988e-02,-7.630703e-03,-2.601303e-02,3.902456e-01,4.371095e-01,3.606196e-01,3.497334e-01
-3.073776e-03,1.064053e-02,-3.681782e-03,-8.781893e-03,1.026384e+00,1.005426e+00,-2.163832e+00,9.507662e-01,-3.089652e-03,3.109172e-02,-2.006356e-03,-2.538488e-02,1.338862e-01,7.648987e-02,-2.731863e-01,3.277319e-02
2.362089e-03,1.140705e-02,2.498841e-05,-3.542285e-03,5.828839e-02,1.311500e-01,-1.256783e+00,1.748667e-01,-5.197689e-03,2.489816e-02,-3.835013e-03,-2.537693e-02,4.506389e-01,1.092802e+00,3.169030e-01,8.743336e-02
-2.943618e-04,1.095726e-02,3.113607e-03,-6.751230e-03,-1.246317e-01,-2.076399e-01,-8.742763e-01,8.743336e-02,3.446709e-03,2.608562e-02,-1.771515e-03,-1.534231e-02,5.144921e-01,1.431592e+00,3.278465e-01,0.000000e+00
-5.897326e-04,1.077891e-02,6.524198e-04,-6.652011e-03,2.442725e-01,2.623001e-01,-1.169350e+00,3.060168e-01,3.320525e-04,2.557485e-02,-1.369339e-03,-1.856451e-02,2.033765e-01,6.556929e-01,-2.950733e-01,-1.748667e-01
-1.593997e-03,1.154227e-02,8.103180e-03,-9.221900e-03,3.422033e-01,0.000000e+00,-5.901465e-01,4.699400e-01,-2.745522e-03,2.562818e-02,-1.901223e-03,-2.230605e-02,5.225185e-01,6.119762e-01,-4.589965e-01,1.639232e-01
-8.795815e-03,5.056464e-03,8.089720e-03,-1.405342e-02,5.520082e-01,0.000000e+00,4.043363e-01,5.682595e-01,-3.458924e-03,2.682736e-02,-1.374744e-03,-2.354899e-02,1.521161e-01,5.682595e-01,-3.825066e-01,-2.185834e-01
2.959739e-03,5.639436e-03,2.997053e-03,-3.323201e-04,2.890857e-01,-7.540698e-01,1.748667e-01,6.884661e-01,-2.884522e-03,2.688182e-02,5.993248e-04,-2.230452e-02,-5.651237e-02,6.010327e-01,-1.529797e-01,-4.043363e-01
1.698042e-03,1.069713e-02,-3.113698e-03,-3.493338e-03,6.866205e-01,8.743336e-02,-7.648987e-02,7.431263e-01,-2.424672e-03,3.056004e-02,-1.376579e-03,-2.417122e-02,-1.159128e-01,4.371095e-01,-2.950733e-01,-4.371095e-01
3.662935e-04,1.063921e-02,-5.091336e-03,-4.694462e-03,3.578378e-01,-7.431263e-01,1.005426e+00,6.447494e-01,-4.884582e-04,2.627570e-02,-1.259618e-03,-1.982029e-02,3.434244e-01,8.305596e-01,-4.371095e-01,-1.420935e-01
-7.804244e-03,7.516937e-03,-1.859345e-03,-1.279509e-02,2.025268e-01,-8.743336e-02,7.103531e-01,1.748667e-01,-2.685248e-03,2.812353e-02,1.774548e-03,-2.231829e-02,2.387221e-02,8.305596e-01,-9.070495e-01,-6.556929e-01
-3.292082e-03,9.236689e-03,1.179511e-03,-8.989915e-03,1.364352e-01,-5.792030e-01,1.114689e+00,2.950733e-01,2.280166e-04,2.519745e-02,-1.807409e-03,-1.863895e-02,3.726238e-01,7.103531e-01,-1.267669e+00,-3.060168e-01
-4.685177e-03,6.213842e-03,1.245283e-03,-9.029990e-03,6.478095e-01,0.000000e+00,1.497196e+00,5.245429e-01,-5.139604e-03,2.376230e-02,-2.009211e-03,-2.419752e-02,2.981851e-01,4.371095e-01,-9.944828e-01,-1.748667e-01
4.590293e-03,8.464968e-03,4.840190e-03,-1.841554e-04,6.735646e-01,-8.961060e-01,1.617403e+00,9.944828e-01,-8.841267e-04,2.705262e-02,1.245825e-03,-1.988627e-02,2.372344e-02,9.835394e-01,-9.835394e-01,-7.540698e-01
-5.199085e-04,7.431179e-03,3.647734e-03,-5.268766e-03,5.909761e-01,-9.179930e-01,1.890589e+00,8.742763e-01,-2.775208e-03,2.563501e-02,4.262247e-03,-2.045211e-02,-3.227891e-02,7.868429e-01,-9.070495e-01,-6.994096e-01
-5.824999e-04,6.493652e-03,5.268777e-03,-5.083178e-03,-9.218036e-02,-1.475309e+00,2.229379e+00,3.387899e-01,-1.536546e-03,2.954603e-02,5.616634e-03,-2.051166e-02,1.744106e-01,1.857529e-01,-1.070973e+00,-2.185834e-01
-1.733576e-03,9.339272e-03,4.868436e-03,-7.775229e-03,2.919796e-01,-1.267669e+00,1.366046e+00,7.868429e-01,3.074432e-03,2.937492e-02,2.424719e-03,-1.608946e-02,-1.107967e-01,1.049143e+00,-9.070495e-01,-9.179930e-01
3.017585e-03,7.231825e-03,8.508566e-04,-7.742652e-04,1.879449e-01,-1.442536e+00,1.792269e+00,6.994096e-01,-5.576880e-03,2.708127e-02,7.799165e-04,-2.546279e-02,1.775691e-01,1.049143e+00,-1.136519e+00,-6.556929e-01
8.509470e-03,4.941440e-03,1.118736e-03,6.560350e-03,5.683415e-01,-1.311386e+00,1.890589e+00,1.049143e+00,-3.103456e-03,2.752985e-02,2.437567e-03,-2.232013e-02,-6.131897e-02,1.180236e+00,-1.169350e+00,-1.005426e+00
3.574401e-03,5.901911e-03,-3.570735e-03,1.139334e-03,3.808019e-01,-1.715722e+00,1.923362e+00,1.038200e+00,-9.083036e-03,2.772777e-02,8.258038e-04,-2.981412e-02,3.119275e-01,1.409763e+00,-9.617097e-01,-6.229197e-01
4.782930e-03,6.225263e-03,-6.954357e-03,2.803103e-03,3.118305e-01,-1.223952e+00,1.366046e+00,7.868429e-01,9.518807e-05,3.308903e-02,-6.599228e-04,-2.229524e-02,2.734280e-01,1.529969e+00,-7.321828e-01,-6.556929e-01
6.203638e-03,2.949424e-03,-6.566151e-03,6.016943e-03,3.486167e-01,-8.961060e-01,8.523893e-01,7.321828e-01,-6.848419e-03,3.076296e-02,1.515846e-03,-2.851011e-02,2.197616e-01,1.770382e+00,-8.961060e-01,-8.852198e-01
5.770724e-03,-1.736201e-06,-7.529375e-03,7.154028e-03,-5.915340e-02,-9.179930e-01,1.322329e+00,2.185834e-01,-4.656233e-05,2.503226e-02,1.239299e-03,-1.794513e-02,-9.390528e-02,1.661119e+00,-9.944828e-01,-1.223952e+00
-6.195926e-04,1.073045e-03,-5.833281e-03,-8.407507e-04,7.769240e-01,-5.792030e-01,8.961060e-01,1.049143e+00,-3.073195e-03,2.519918e-02,2.794570e-03,-2.104650e-02,1.789965e-01,1.431592e+00,-5.682595e-01,-6.666364e-01
2.719817e-03,6.668676e-05,-1.001697e-02,4.007694e-03,3.894963e-01,-6.556929e-01,5.354864e-01,6.994096e-01,-3.437746e-04,2.818420e-02,1.265199e-03,-1.982437e-02,2.306317e-01,2.010795e+00,-1.519026e+00,-1.180236e+00
1.314100e-04,4.965709e-03,-8.805550e-03,-1.560976e-03,2.973269e-01,6.229197e-01,4.699400e-01,-4.371668e-02,2.457983e-03,2.784881e-02,2.357825e-03,-1.609578e-02,3.807104e-01,2.819525e+00,-1.398819e+00,-1.366046e+00
1.040950e-03,4.466456e-03,-8.059730e-03,-3.822862e-04,9.194563e-02,1.420935e-01,-8.743336e-02,4.371668e-02,1.879207e-03,2.753984e-02,2.909948e-05,-1.732117e-02,-5.114206e-02,2.010795e+00,-1.169350e+00,-1.398819e+00
7.313810e-03,7.000145e-03,-1.774505e-03,4.562318e-03,5.266551e-01,8.742763e-01,-4.917697e-01,2.185834e-01,-6.214735e-03,3.216843e-02,5.474078e-03,-2.728125e-02,2.042602e-01,2.589998e+00,-1.529969e+00,-1.497196e+00
9.209870e-03,9.418300e-03,4.160979e-05,5.231455e-03,-6.997675e-01,-1.311500e-01,1.420935e-01,-7.431263e-01,-3.081966e-03,3.191300e-02,7.545428e-03,-2.291911e-02,5.720410e-01,2.753922e+00,-1.475309e+00,-1.136519e+00
2.320449e-03,1.000617e-02,1.323645e-04,-2.859381e-03,-6.720493e-02,6.775799e-01,1.311500e-01,-4.371095e-01,-5.588101e-03,2.841669e-02,7.453245e-03,-2.412767e-02,9.417868e-02,2.775809e+00,-8.086726e-01,-1.497196e+00
