LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
9.663510e-04,-5.163158e-03,6.552632e-03,5.118421e-03,-2.303365e-02,1.600000e+00,-3.000000e-01,-1.600000e+00,1.496918e-03,-8.007895e-03,5.157895e-04,8.797368e-03,5.325411e-01,8.000000e-01,-3.000000e-01,0.000000e+00
1.868690e-03,-5.763158e-03,8.526316e-04,8.518421e-03,-1.329230e-01,1.500000e+00,-5.000000e-01,-1.600000e+00,-4.297567e-03,-9.807895e-03,-4.284211e-03,2.397368e-03,-4.123663e-01,-3.000000e-01,-2.000000e-01,-3.000000e-01
-1.799178e-03,-6.763158e-03,3.152632e-03,3.618421e-03,-5.088683e-01,6.000000e-01,-1.000000e+00,-1.100000e+00,-1.657317e-03,-8.407895e-03,-2.484211e-03,4.797368e-03,-1.081984e-01,3.000000e-01,0.000000e+00,-4.000000e-01
-1.783358e-03,-6.863158e-03,3.252632e-03,3.718421e-03,-5.552369e-01,6.000000e-01,-1.000000e-01,-1.400000e+00,-1.510430e-03,-8.107895e-03,-1.484211e-03,4.797368e-03,3.156765e-01,5.000000e-01,2.000000e-01,0.000000e+00
-1.910423e-03,-7.063158e-03,5.252632e-03,3.218421e-03,2.140970e-02,1.100000e+00,0.000000e+00,-1.100000e+00,-1.659583e-03,-7.907895e-03,-3.842105e-04,4.497368e-03,-3.451046e-01,-0.000000e+00,9.000000e-01,-4.000000e-01
-1.276554e-03,-6.963158e-03,4.952632e-03,4.118421e-03,-9.153767e-02,5.000000e-01,2.000000e-01,-7.000000e-01,-1.120222e-03,-8.207895e-03,1.157895e-04,5.497368e-03,8.789928e-02,-2.000000e-01,2.000000e-01,3.000000e-01
-1.964939e-03,-7.263158e-03,5.352632e-03,3.318421e-03,1.406982e-01,6.000000e-01,1.100000e+00,-7.000000e-01,-1.341498e-03,-8.307895e-03,2.157895e-04,5.297368e-03,2.616766e-01,3.000000e-01,2.000000e-01,1.000000e-01
-1.681515e-03,-6.963158e-03,5.752632e-03,3.318421e-03,-6.164064e-01,-3.000000e-01,8.000000e-01,-8.000000e-01,-1.181981e-03,-8.207895e-03,-1.842105e-04,5.397368e-03,2.891791e-01,-0.000000e+00,3.000000e-01,4.000000e-01
-2.111617e-03,-7.163158e-03,6.052632e-03,2.818421e-03,-2.205494e-03,3.000000e-01,1.100000e+00,-6.000000e-01,-1.022480e-03,-8.107895e-03,-5.842105e-04,5.497368e-03,1.837443e-01,-3.000000e-01,0.000000e+00,5.000000e-01
-1.893132e-03,-7.263158e-03,5.752632e-03,3.318421e-03,3.383707e-02,3.000000e-01,1.300000e+00,-6.000000e-01,-1.421624e-03,-8.407895e-03,-1.084211e-03,5.197368e-03,1.046408e-01,-4.000000e-01,3.000000e-01,5.000000e-01
-1.795636e-03,-7.463158e-03,5.552632e-03,3.718421e-03,-4.373645e-02,-0.000000e+00,9.000000e-01,-3.000000e-01,-1.240561e-03,-8.507895e-03,-1.484211e-03,5.497368e-03,2.676696e-01,2.000000e-01,3.000000e-01,2.000000e-01
-1.204954e-03,-7.763158e-03,5.052632e-03,5.018421e-03,-2.745251e-01,-0.000000e+00,0.000000e+00,-4.000000e-01,-7.704833e-04,-8.607895e-03,-1.584211e-03,6.197368e-03,3.561484e-01,3.000000e-01,-2.000000e-01,2.000000e-01
-3.979196e-04,-7.863158e-03,5.352632e-03,6.218421e-03,3.342916e-01,5.000000e-01,-1.000000e-01,0.000000e+00,-6.731497e-04,-8.807895e-03,-1.584211e-03,6.497368e-03,-5.299242e-02,-3.000000e-01,2.000000e-01,2.000000e-01
1.140492e-04,-7.863158e-03,5.152632e-03,7.018421e-03,2.698961e-01,1.300000e+00,-1.300000e+00,-6.000000e-01,-4.657610e-04,-9.107895e-03,-2.084211e-03,6.997368e-03,7.385517e-03,-2.000000e-01,3.000000e-01,2.000000e-01
3.004086e-04,-7.663158e-03,4.652632e-03,7.218421e-03,-3.928641e-01,1.000000e+00,-1.900000e+00,-1.100000e+00,-5.262459e-04,-9.207895e-03,-2.184211e-03,6.997368e-03,-4.701879e-01,1.000000e-01,1.000000e-01,-7.000000e-01
1.678505e-04,-7.563158e-03,5.052632e-03,6.818421e-03,-3.987186e-01,5.000000e-01,-1.500000e+00,-7.000000e-01,-7.391880e-04,-9.207895e-03,-2.484211e-03,6.697368e-03,-6.097460e-02,-4.000000e-01,6.000000e-01,3.000000e-01
1.567715e-04,-7.163158e-03,4.952632e-03,6.418421e-03,-4.349901e-01,3.000000e-01,-1.300000e+00,-6.000000e-01,-1.913075e-04,-8.707895e-03,-2.384211e-03,6.997368e-03,2.307381e-01,1.000000e-01,-3.000000e-01,2.000000e-01
2.304348e-05,-6.963158e-03,4.952632e-03,6.018421e-03,-1.069129e-01,8.000000e-01,-3.000000e-01,-9.000000e-01,-3.891835e-04,-8.407895e-03,-2.084211e-03,6.497368e-03,-1.951840e-01,-3.000000e-01,0.000000e+00,0.000000e+00
-1.788083e-04,-6.763158e-03,4.952632e-03,5.518421e-03,-1.693060e-01,2.000000e-01,-2.000000e-01,-4.000000e-01,-3.582274e-04,-8.207895e-03,-1.584211e-03,6.397368e-03,4.467027e-01,-1.000000e-01,4.000000e-01,7.000000e-01
-2.899728e-04,-6.563158e-03,5.452632e-03,5.018421e-03,-2.116896e-01,4.000000e-01,3.000000e-01,-8.000000e-01,-1.960094e-04,-7.907895e-03,-8.842105e-04,6.397368e-03,-3.024987e-01,-8.000000e-01,2.000000e-01,3.000000e-01
-8.867732e-04,-6.463158e-03,5.552632e-03,4.018421e-03,-3.265403e-01,1.000000e-01,-3.000000e-01,-5.000000e-01,-6.140339e-04,-7.807895e-03,-2.842105e-04,5.797368e-03,6.767144e-02,-1.000000e-01,4.000000e-01,2.000000e-01
-1.197150e-03,-5.963158e-03,6.052632e-03,2.918421e-03,7.255072e-02,2.000000e-01,0.000000e+00,-1.000000e-01,-5.197363e-04,-7.407895e-03,1.578947e-05,5.597368e-03,4.009915e-01,-6.000000e-01,9.000000e-01,1.100000e+00
-1.096852e-03,-5.763158e-03,5.452632e-03,3.018421e-03,-3.667187e-01,4.000000e-01,2.000000e-01,-1.000000e+00,-7.485643e-04,-7.307895e-03,-1.842105e-04,5.197368e-03,2.076435e-01,-3.000000e-01,1.100000e+00,6.000000e-01
-1.381275e-03,-5.363158e-03,5.352632e-03,2.218421e-03,2.196911e-01,7.000000e-01,0.000000e+00,-4.000000e-01,-8.352363e-04,-7.207895e-03,-1.842105e-04,4.997368e-03,1.955864e-01,-1.000000e-01,9.000000e-01,4.000000e-01
-1.464286e-03,-5.163158e-03,5.252632e-03,1.918421e-03,-1.068352e-01,8.000000e-01,-3.000000e-01,-9.000000e-01,-6.383927e-04,-7.407895e-03,-6.842105e-04,5.397368e-03,-1.408312e-01,-1.000000e-01,1.600000e+00,0.000000e+00
-1.378046e-03,-5.163158e-03,5.352632e-03,2.018421e-03,-2.091916e-01,5.000000e-01,3.000000e-01,-9.000000e-01,-6.478801e-04,-7.407895e-03,-4.842105e-04,5.397368e-03,4.652366e-01,3.000000e-01,7.000000e-01,4.000000e-01
-9.996963e-04,-5.163158e-03,5.552632e-03,2.518421e-03,-1.186515e-01,9.000000e-01,0.000000e+00,-1.100000e+00,-9.804278e-04,-7.707895e-03,-7.842105e-04,5.197368e-03,4.821801e-01,1.000000e-01,8.000000e-01,6.000000e-01
-7.707399e-04,-5.563158e-03,5.352632e-03,3.318421e-03,-2.609467e-01,2.000000e-01,8.000000e-01,-8.000000e-01,-8.612250e-04,-8.107895e-03,-7.842105e-04,5.697368e-03,1.815757e-01,-1.000000e-01,1.200000e+00,4.000000e-01
1.731939e-04,-5.363158e-03,5.252632e-03,4.518421e-03,9.529865e-02,1.100000e+00,4.000000e-01,-1.100000e+00,-8.949943e-04,-8.407895e-03,-9.842105e-04,5.897368e-03,-8.866228e-02,-1.000000e-01,5.000000e-01,0.000000e+00
4.026061e-04,-5.263158e-03,5.752632e-03,4.618421e-03,2.703502e-01,1.400000e+00,2.000000e-01,-1.100000e+00,-5.569998e-04,-8.507895e-03,-1.484211e-03,6.397368e-03,2.195007e-01,-1.000000e-01,4.000000e-01,4.000000e-01
9.902241e-04,-5.063158e-03,5.952632e-03,5.218421e-03,-1.147679e-01,1.100000e+00,0.000000e+00,-1.300000e+00,-7.058303e-06,-8.507895e-03,-1.884211e-03,7.097368e-03,1.760269e-01,3.000000e-01,4.000000e-01,0.000000e+00
1.142225e-03,-4.763158e-03,6.752632e-03,4.918421e-03,-2.577700e-01,8.000000e-01,0.000000e+00,-1.200000e+00,-1.418482e-04,-8.707895e-03,-1.784211e-03,7.097368e-03,-6.163230e-01,-0.000000e+00,2.000000e-01,-8.000000e-01
3.587457e-04,-4.663158e-03,6.952632e-03,3.618421e-03,-5.863756e-01,4.000000e-01,-1.000000e+00,-1.000000e+00,1.460959e-04,-8.607895e-03,-1.684211e-03,7.397368e-03,1.342980e-01,-1.000000e-01,6.000000e-01,3.000000e-01
1.856196e-04,-4.463158e-03,7.852632e-03,2.918421e-03,-6.334525e-01,3.000000e-01,-5.000000e-01,-1.100000e+00,1.780268e-04,-8.507895e-03,-9.842105e-04,7.397368e-03,1.202581e-02,5.000000e-01,2.000000e-01,-4.000000e-01
-1.255196e-04,-4.463158e-03,7.652632e-03,2.518421e-03,-3.452023e-01,5.000000e-01,3.000000e-01,-1.100000e+00,-2.403658e-04,-8.407895e-03,-3.842105e-04,6.797368e-03,1.870336e-01,2.000000e-01,4.000000e-01,1.000000e-01
-4.250964e-04,-4.163158e-03,7.852632e-03,1.718421e-03,-4.729737e-01,3.000000e-01,0.000000e+00,-1.000000e+00,-3.615664e-04,-8.207895e-03,1.157895e-04,6.497368e-03,-2.933748e-02,-6.000000e-01,4.000000e-01,5.000000e-01
-8.262847e-04,-4.563158e-03,7.952632e-03,1.518421e-03,7.608033e-02,1.000000e+00,3.000000e-01,-1.000000e+00,-5.602143e-04,-8.207895e-03,1.115789e-03,6.297368e-03,-2.816908e-01,-2.000000e-01,0.000000e+00,-2.000000e-01
-9.495753e-04,-4.163158e-03,8.352632e-03,8.184211e-04,1.473059e-01,5.000000e-01,0.000000e+00,-3.000000e-01,-5.759753e-04,-8.107895e-03,1.215789e-03,6.197368e-03,1.645572e-01,-6.000000e-01,-5.000000e-01,7.000000e-01
