LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
2.409129e-02,-6.642895e-02,-2.573684e-02,1.373684e-03,-7.864990e-01,1.000000e-01,1.400000e+00,-1.400000e+00,3.308557e-02,-7.189737e-02,9.215789e-03,-2.601053e-02,-6.501242e-02,-1.000000e+00,4.000000e-01,8.000000e-01
2.414098e-02,-6.592895e-02,-2.193684e-02,3.736842e-04,-6.095076e-01,1.000000e-01,1.000000e+00,-1.100000e+00,3.216447e-02,-7.339737e-02,7.915789e-03,-2.611053e-02,8.496638e-02,-5.000000e-01,6.000000e-01,6.000000e-01
2.565903e-02,-6.512895e-02,-2.353684e-02,1.973684e-03,-4.718648e-01,4.000000e-01,1.700000e+00,-1.300000e+00,3.268706e-02,-7.369737e-02,7.615789e-03,-2.521053e-02,-2.443502e-02,-7.000000e-01,4.000000e-01,6.000000e-01
2.497390e-02,-6.402895e-02,-2.543684e-02,2.736842e-04,-6.584266e-01,-0.000000e+00,1.200000e+00,-1.100000e+00,3.166036e-02,-7.439737e-02,8.115789e-03,-2.591053e-02,-6.634237e-01,-1.300000e+00,7.000000e-01,3.000000e-01
2.503612e-02,-6.452895e-02,-2.503684e-02,7.736842e-04,-1.127133e+00,-2.000000e-01,2.100000e+00,-1.700000e+00,3.111297e-02,-7.389737e-02,8.415789e-03,-2.701053e-02,-8.617995e-01,-1.700000e+00,9.000000e-01,4.000000e-01
2.566870e-02,-6.532895e-02,-2.543684e-02,2.473684e-03,-7.528387e-01,-0.000000e+00,1.000000e+00,-1.200000e+00,3.119283e-02,-7.399737e-02,8.515789e-03,-2.681053e-02,-4.318335e-01,-1.000000e+00,1.100000e+00,4.000000e-01
2.556805e-02,-6.562895e-02,-2.643684e-02,2.773684e-03,-3.972538e-01,3.000000e-01,1.700000e+00,-1.100000e+00,3.157466e-02,-7.399737e-02,8.515789e-03,-2.631053e-02,3.522858e-02,-6.000000e-01,1.300000e+00,7.000000e-01
2.520993e-02,-6.642895e-02,-2.603684e-02,2.973684e-03,-9.017243e-01,3.000000e-01,1.700000e+00,-1.800000e+00,3.186064e-02,-7.369737e-02,8.315789e-03,-2.621053e-02,1.915148e-01,2.000000e-01,1.000000e+00,2.000000e-01
2.556071e-02,-6.702895e-02,-2.503684e-02,3.873684e-03,-4.559117e-01,2.000000e-01,5.000000e-01,-9.000000e-01,3.177517e-02,-7.369737e-02,8.415789e-03,-2.631053e-02,2.557469e-01,-1.000000e+00,1.100000e+00,1.300000e+00
2.557958e-02,-6.722895e-02,-2.493684e-02,4.073684e-03,-6.648707e-01,-3.000000e-01,4.000000e-01,-7.000000e-01,3.138927e-02,-7.359737e-02,8.315789e-03,-2.691053e-02,-1.303219e-01,-1.000000e+00,2.000000e+00,9.000000e-01
2.553040e-02,-6.722895e-02,-2.473684e-02,3.973684e-03,-8.285935e-01,1.000000e-01,1.000000e+00,-1.400000e+00,3.145640e-02,-7.359737e-02,8.415789e-03,-2.681053e-02,2.428091e-01,-5.000000e-01,1.400000e+00,9.000000e-01
2.551221e-02,-6.732895e-02,-2.493684e-02,4.073684e-03,-4.950889e-01,4.000000e-01,1.500000e+00,-1.300000e+00,3.152903e-02,-7.349737e-02,8.315789e-03,-2.681053e-02,2.111965e-01,-5.000000e-01,9.000000e-01,8.000000e-01
2.572125e-02,-6.742895e-02,-2.503684e-02,4.473684e-03,-5.131045e-01,1.000000e-01,6.000000e-01,-9.000000e-01,3.160155e-02,-7.339737e-02,8.215789e-03,-2.681053e-02,3.578414e-01,-2.000000e-01,1.400000e+00,8.000000e-01
2.587760e-02,-6.802895e-02,-2.513684e-02,5.273684e-03,-6.692227e-01,-0.000000e+00,1.100000e+00,-1.100000e+00,3.188476e-02,-7.339737e-02,7.615789e-03,-2.651053e-02,5.790273e-01,-1.000000e-01,5.000000e-01,9.000000e-01
2.580215e-02,-6.822895e-02,-2.523684e-02,5.373684e-03,-5.477002e-01,3.000000e-01,1.000000e+00,-1.200000e+00,3.186036e-02,-7.359737e-02,7.315789e-03,-2.641053e-02,-3.033153e-01,-1.200000e+00,8.000000e-01,7.000000e-01
2.594620e-02,-6.802895e-02,-2.453684e-02,5.273684e-03,-4.183022e-01,1.000000e-01,8.000000e-01,-8.000000e-01,3.187821e-02,-7.359737e-02,7.115789e-03,-2.641053e-02,-3.646859e-01,-1.000000e+00,1.200000e+00,5.000000e-01
2.613240e-02,-6.792895e-02,-2.413684e-02,5.373684e-03,-5.509797e-01,-2.000000e-01,8.000000e-01,-7.000000e-01,3.189976e-02,-7.369737e-02,7.015789e-03,-2.631053e-02,4.186986e-02,-3.000000e-01,8.000000e-01,4.000000e-01
2.663708e-02,-6.722895e-02,-2.453684e-02,5.473684e-03,-3.306978e-01,1.000000e-01,3.000000e-01,-6.000000e-01,3.205970e-02,-7.389737e-02,7.215789e-03,-2.591053e-02,4.717311e-01,-0.000000e+00,7.000000e-01,7.000000e-01
2.671291e-02,-6.642895e-02,-2.613684e-02,5.073684e-03,-7.224283e-01,-0.000000e+00,1.900000e+00,-1.300000e+00,3.224321e-02,-7.399737e-02,7.015789e-03,-2.561053e-02,1.332805e-01,-1.000000e-01,1.200000e+00,4.000000e-01
2.679222e-02,-6.632895e-02,-2.603684e-02,5.073684e-03,-7.456346e-01,3.000000e-01,1.800000e+00,-1.600000e+00,3.271454e-02,-7.409737e-02,7.015789e-03,-2.491053e-02,1.206628e-01,-0.000000e+00,1.200000e+00,3.000000e-01
