LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
2.641268e-04,8.100085e-02,-4.763782e-02,-6.357877e-02,7.741332e+00,3.759348e+00,9.453001e+00,6.469553e+00,1.447874e-03,9.469552e-03,6.930230e-03,-2.279074e-03,-5.034442e-01,-1.398819e+00,2.502565e+00,1.005426e+00
-4.623701e-03,7.893042e-02,-3.961847e-02,-6.830138e-02,4.909580e+00,1.978022e+00,9.704358e+00,4.229231e+00,-6.226893e-05,2.457726e-02,1.096627e-02,-1.264938e-02,-3.086054e-01,-1.322329e+00,2.906901e+00,1.311386e+00
-5.773506e-03,6.728220e-02,-2.885251e-02,-6.295807e-02,2.198196e+00,1.923362e+00,9.627811e+00,1.092802e+00,2.989173e-03,1.627687e-02,1.121885e-02,-3.515276e-03,-1.386229e-01,-1.792269e+00,2.808582e+00,1.792269e+00
-2.244869e-03,6.394569e-02,-1.995181e-02,-5.714191e-02,8.735820e-02,7.868429e-01,8.983061e+00,-6.666364e-01,-8.468275e-04,1.085066e-02,5.186108e-03,-6.472147e-03,-2.134680e-01,-1.770382e+00,2.229379e+00,1.519026e+00
-1.221486e-03,5.799391e-02,-1.959287e-02,-5.241389e-02,-1.514415e+00,-6.556929e-01,8.753592e+00,-1.661119e+00,5.131458e-04,1.259029e-02,1.131685e-02,-4.141585e-03,2.132706e-01,-7.431263e-01,2.284039e+00,1.398819e+00
-5.374252e-03,4.726405e-02,-1.511091e-02,-5.102769e-02,-1.050802e+00,4.043363e-01,8.524065e+00,-1.748553e+00,-4.172141e-03,-1.143188e-02,-6.303647e-03,3.737179e-04,-2.310307e-02,-4.699400e-01,1.923362e+00,8.305596e-01
-2.202507e-03,4.752051e-02,-1.584644e-02,-4.750610e-02,-1.462971e+00,-4.808262e-01,7.354773e+00,-1.661119e+00,3.844067e-04,1.601523e-03,-4.152963e-03,-1.765443e-03,7.856674e-02,-3.060168e-01,-2.513566e-01,2.185834e-01
5.334072e-03,4.884308e-02,-2.074546e-02,-3.940048e-02,-4.993634e-01,1.092631e-01,6.863003e+00,-8.742763e-01,-3.489440e-03,1.593884e-02,1.568867e-02,-9.898903e-03,3.503032e-01,-2.294696e-01,-3.606196e-01,4.699400e-01
-1.381772e-03,5.387518e-02,-2.581742e-02,-5.006396e-02,-8.926256e-01,-3.060168e-01,5.781087e+00,-1.049143e+00,2.835898e-03,1.096843e-02,3.876690e-03,-2.425811e-03,3.914351e-01,-7.868429e-01,-8.196161e-01,7.431263e-01
-2.443503e-03,5.728399e-02,-2.826117e-02,-5.325689e-02,-5.891288e-01,-9.837685e-02,6.119877e+00,-8.305596e-01,-1.543996e-03,1.916664e-02,9.983159e-03,-1.124697e-02,1.786418e-01,-1.857529e-01,-8.961060e-01,7.648987e-02
