LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
1.415647e-03,-6.163734e-03,-3.909431e-03,8.531161e-03,-5.197344e-01,2.480735e+00,-1.945249e+00,-2.502565e+00,1.225679e-03,1.791277e-02,-1.754380e-02,-2.169237e-02,1.412342e+00,-1.038200e+00,-4.655454e+00,1.737609e+00
8.700735e-03,8.949459e-04,1.956495e-02,6.010524e-03,-2.615480e-01,1.442536e+00,-1.202065e-01,-1.661119e+00,-3.432059e-03,8.589808e-03,-2.659592e-02,-2.150546e-02,1.508573e+00,-1.311386e+00,-4.578964e+00,2.229379e+00
1.534924e-02,1.947163e-02,6.339153e-02,-1.330994e-02,4.433435e-01,7.649560e-01,6.994096e-01,-2.731863e-01,-3.052807e-03,6.501429e-03,-3.324794e-02,-2.089546e-02,1.169452e+00,-1.333273e+00,-4.021591e+00,1.923362e+00
1.212377e-02,3.819270e-02,5.357156e-02,-3.246021e-02,-1.734855e-01,-5.245429e-01,1.103746e+00,-4.371668e-02,-9.847281e-03,4.854077e-03,-3.650033e-02,-3.082536e-02,1.368821e+00,-1.005426e+00,-4.447814e+00,1.704836e+00
7.093902e-03,3.304527e-02,2.038898e-02,-2.602121e-02,1.065920e+00,-7.977864e-01,1.988966e+00,1.693892e+00,-8.596955e-03,7.120397e-03,-3.804000e-02,-3.204045e-02,1.483345e+00,-4.699400e-01,-3.868611e+00,1.475309e+00
8.974499e-03,2.561480e-02,6.797691e-03,-1.301534e-02,4.768784e-01,-1.136519e+00,3.376841e+00,8.305596e-01,3.649295e-03,1.114562e-02,-2.518994e-02,-1.280391e-02,9.436504e-01,-6.119762e-01,-4.972357e+00,3.933928e-01
2.646055e-04,1.706693e-02,-1.834464e-02,-1.066224e-02,6.073346e-01,-1.092802e+00,4.087194e+00,7.868429e-01,3.771659e-04,1.607973e-02,-1.787205e-02,-2.100376e-02,8.059510e-01,-9.835394e-01,-5.442297e+00,4.371095e-01
7.496583e-03,1.553093e-02,-2.804958e-02,3.272178e-03,1.549050e-01,-1.529969e+00,5.081677e+00,3.060168e-01,-3.129179e-03,1.919475e-02,-2.149122e-02,-3.145259e-02,1.376649e+00,-4.808262e-01,-4.622681e+00,1.049143e+00
3.288669e-03,1.235798e-02,-2.013097e-02,-1.642650e-03,3.604992e-01,-8.633328e-01,5.507843e+00,-1.311500e-01,-1.485714e-03,2.210594e-02,-2.608709e-02,-3.392295e-02,1.667009e+00,-3.825066e-01,-3.912328e+00,1.650176e+00
5.459551e-03,9.869162e-03,-2.359546e-02,4.548863e-03,5.284601e-01,-5.682595e-01,5.868520e+00,-2.623001e-01,-3.502302e-03,2.095346e-02,-3.271891e-02,-3.818587e-02,1.395610e+00,-3.497334e-01,-2.961562e+00,1.529969e+00
-2.577409e-04,2.881149e-03,-2.483431e-02,3.391383e-03,2.841935e-01,-2.623001e-01,5.682710e+00,-8.305596e-01,9.431476e-04,2.425357e-02,-4.223868e-02,-3.849026e-02,1.352177e+00,3.933928e-01,-1.508082e+00,1.125633e+00
-4.260628e-03,5.517931e-03,-2.595804e-02,-4.197345e-03,6.054711e-01,5.682595e-01,5.649937e+00,-1.136519e+00,-2.678972e-03,2.518732e-02,-3.757959e-02,-4.359598e-02,9.103840e-01,6.119762e-01,-4.262233e-01,5.682595e-01
-2.629193e-03,9.566387e-04,-4.000616e-02,5.846248e-03,-7.024348e-02,5.354864e-01,6.272857e+00,-2.196606e+00,-4.991717e-03,2.572869e-02,-3.751250e-02,-4.783922e-02,1.143049e+00,1.715722e+00,1.464366e+00,3.387899e-01
