LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
9.745309e-04,-3.947368e-04,-3.752632e-03,1.428947e-03,-1.154484e+00,-0.000000e+00,6.000000e-01,-1.300000e+00,6.538948e-04,-1.297368e-03,-5.534211e-03,1.842105e-04,1.608563e+00,3.000000e-01,4.000000e-01,1.700000e+00
4.649632e-03,1.105263e-03,-6.526316e-04,4.628947e-03,-1.318249e+00,2.000000e-01,1.100000e+00,-1.600000e+00,-3.092708e-03,-1.397368e-03,-4.434211e-03,-3.615789e-03,7.011281e-01,-3.000000e-01,2.000000e-01,9.000000e-01
2.886317e-04,-3.947368e-04,-2.852632e-03,6.289474e-04,-1.384709e+00,-0.000000e+00,1.500000e+00,-1.600000e+00,-1.501556e-03,-9.973684e-04,-3.734211e-03,-1.915789e-03,6.745331e-01,-0.000000e+00,4.000000e-01,8.000000e-01
1.458811e-03,5.263158e-06,-2.752632e-03,1.728947e-03,-1.863567e+00,-2.000000e-01,8.000000e-01,-2.000000e+00,-1.392478e-03,-2.297368e-03,-2.534211e-03,-1.115789e-03,5.525743e-01,-5.000000e-01,7.000000e-01,9.000000e-01
-1.154641e-05,-4.947368e-04,-2.552632e-03,3.289474e-04,-1.041135e+00,-1.000000e-01,0.000000e+00,-1.100000e+00,-5.531798e-04,-1.597368e-03,-2.834211e-03,-5.157895e-04,9.207744e-01,-1.000000e-01,4.000000e-01,1.100000e+00
5.304280e-04,-2.947368e-04,-2.452632e-03,8.289474e-04,-9.508895e-01,5.000000e-01,5.000000e-01,-1.300000e+00,-8.660389e-04,-1.497368e-03,-2.434211e-03,-8.157895e-04,4.178447e-01,-6.000000e-01,1.300000e+00,9.000000e-01
9.063483e-05,5.263158e-06,-2.852632e-03,2.289474e-04,-1.194308e+00,-2.000000e-01,1.500000e+00,-1.300000e+00,-5.298645e-04,-1.297368e-03,-2.934211e-03,-6.157895e-04,7.434595e-01,-1.000000e-01,9.000000e-01,1.000000e+00
6.090671e-04,2.052632e-04,-3.252632e-03,7.289474e-04,-1.575230e+00,-0.000000e+00,1.300000e+00,-1.800000e+00,-3.779500e-04,-1.297368e-03,-2.734211e-03,-4.157895e-04,8.276631e-01,-1.000000e-01,4.000000e-01,1.000000e+00
6.833395e-05,2.052632e-04,-3.152632e-03,1.289474e-04,-9.717610e-01,-0.000000e+00,6.000000e-01,-1.100000e+00,-6.558800e-04,-1.397368e-03,-2.934211e-03,-7.157895e-04,8.274171e-01,-1.000000e-01,1.500000e+00,1.200000e+00
1.544961e-04,2.052632e-04,-3.252632e-03,2.289474e-04,-1.702234e+00,-7.000000e-01,9.000000e-01,-1.600000e+00,-5.137523e-04,-1.197368e-03,-2.834211e-03,-6.157895e-04,1.290297e+00,1.000000e-01,8.000000e-01,1.500000e+00
9.042044e-05,5.263158e-06,-2.852632e-03,2.289474e-04,-1.280478e+00,-7.000000e-01,2.000000e-01,-1.100000e+00,-7.327370e-04,-1.297368e-03,-2.834211e-03,-8.157895e-04,7.990227e-01,-1.000000e+00,1.000000e+00,1.400000e+00
-9.607162e-05,5.263158e-06,-2.952632e-03,2.894737e-05,-1.349545e+00,-0.000000e+00,3.000000e-01,-1.500000e+00,-4.887685e-04,-1.197368e-03,-2.434211e-03,-5.157895e-04,5.547718e-01,3.000000e-01,6.000000e-01,6.000000e-01
-3.369026e-04,1.052632e-04,-3.152632e-03,-2.710526e-04,-1.259399e+00,-3.000000e-01,1.000000e+00,-1.300000e+00,-7.575760e-04,-1.397368e-03,-2.334211e-03,-7.157895e-04,2.704493e-01,-1.000000e-01,4.000000e-01,4.000000e-01
-8.296003e-04,-1.947368e-04,-3.252632e-03,-6.710526e-04,-1.210021e+00,-4.000000e-01,1.000000e+00,-1.200000e+00,-4.888362e-04,-1.197368e-03,-2.434211e-03,-5.157895e-04,5.335601e-01,-4.000000e-01,1.000000e+00,9.000000e-01
-1.281607e-04,2.052632e-04,-3.452632e-03,-7.105263e-05,-1.797094e+00,-5.000000e-01,1.000000e+00,-1.800000e+00,-8.757072e-04,-1.397368e-03,-2.734211e-03,-9.157895e-04,5.931988e-01,-5.000000e-01,1.000000e+00,1.000000e+00
-4.388963e-04,-9.473684e-05,-3.552632e-03,-2.710526e-04,-1.336159e+00,-0.000000e+00,6.000000e-01,-1.500000e+00,-8.256569e-04,-1.297368e-03,-2.834211e-03,-9.157895e-04,8.096725e-01,-0.000000e+00,7.000000e-01,1.000000e+00
-3.803548e-04,-1.947368e-04,-3.352632e-03,-1.710526e-04,-1.135898e+00,-0.000000e+00,1.000000e+00,-1.300000e+00,-1.339969e-03,-1.397368e-03,-2.734211e-03,-1.415789e-03,1.015441e+00,-5.000000e-01,7.000000e-01,1.400000e+00
-9.491889e-04,-2.947368e-04,-2.952632e-03,-7.710526e-04,-1.451182e+00,-3.000000e-01,8.000000e-01,-1.500000e+00,-1.356000e-03,-1.497368e-03,-2.834211e-03,-1.415789e-03,7.217482e-01,6.000000e-01,2.000000e-01,6.000000e-01
-8.042349e-04,-3.947368e-04,-2.852632e-03,-5.710526e-04,-1.150021e+00,-0.000000e+00,7.000000e-01,-1.300000e+00,-1.279340e-03,-1.597368e-03,-2.934211e-03,-1.315789e-03,1.020403e+00,1.000000e-01,2.000000e-01,1.100000e+00
-1.109318e-03,-4.947368e-04,-2.652632e-03,-8.710526e-04,-1.150042e+00,-0.000000e+00,7.000000e-01,-1.300000e+00,-1.278676e-03,-1.697368e-03,-3.134211e-03,-1.315789e-03,8.026691e-01,-2.000000e-01,9.000000e-01,1.100000e+00
