LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
5.648950e-04,2.536842e-03,-3.000000e-04,-1.065789e-03,-1.918955e-01,-0.000000e+00,-3.000000e-01,-2.000000e-01,1.673025e-03,-1.136842e-03,-2.765789e-03,2.468421e-03,-2.391593e-01,7.000000e-01,1.300000e+00,-6.000000e-01
-3.762389e-03,-7.631579e-04,-1.000000e-03,-3.965789e-03,-6.292189e-01,-3.000000e-01,3.000000e-01,-6.000000e-01,-1.924714e-03,-3.936842e-03,6.342105e-04,3.684211e-04,3.558141e-01,6.000000e-01,-3.000000e-01,0.000000e+00
-9.787572e-04,-7.631579e-04,1.000000e-04,-6.657895e-04,-1.491466e-01,-1.000000e-01,7.000000e-01,-2.000000e-01,-2.512929e-03,-4.236842e-03,-1.065789e-03,-3.315789e-04,-3.361326e-01,2.000000e-01,1.200000e+00,-4.000000e-01
-1.235127e-03,-6.631579e-04,2.000000e-04,-1.065789e-03,-1.418570e-01,-0.000000e+00,2.000000e-01,-2.000000e-01,-1.978196e-03,-4.036842e-03,-1.165789e-03,1.684211e-04,-5.029219e-01,3.000000e-01,9.000000e-01,-7.000000e-01
-8.096906e-04,-6.631579e-04,4.000000e-04,-5.657895e-04,-7.092035e-01,-0.000000e+00,2.000000e-01,-9.000000e-01,-4.834786e-04,-3.536842e-03,-1.765789e-03,1.568421e-03,5.280531e-01,8.000000e-01,8.000000e-01,2.000000e-01
2.642938e-04,-6.631579e-04,6.000000e-04,7.342105e-04,-7.629997e-01,1.000000e-01,7.000000e-01,-1.100000e+00,-6.139344e-04,-3.536842e-03,-1.265789e-03,1.468421e-03,-4.725195e-01,-1.000000e-01,9.000000e-01,-4.000000e-01
2.307983e-04,-5.631579e-04,5.000000e-04,6.342105e-04,-4.356466e-01,-0.000000e+00,5.000000e-01,-6.000000e-01,-6.263089e-04,-3.136842e-03,-1.465789e-03,1.168421e-03,3.420722e-02,-0.000000e+00,1.400000e+00,2.000000e-01
-7.947225e-05,-3.631579e-04,3.000000e-04,1.342105e-04,-5.166820e-01,-0.000000e+00,5.000000e-01,-7.000000e-01,-4.939983e-04,-2.336842e-03,-1.765789e-03,7.684211e-04,-2.205584e-01,-3.000000e-01,6.000000e-01,0.000000e+00
-2.891271e-04,-4.631579e-04,4.000000e-04,-6.578947e-05,-4.566510e-01,-3.000000e-01,4.000000e-01,-4.000000e-01,-6.393099e-05,-1.836842e-03,-1.665789e-03,9.684211e-04,2.925270e-01,3.000000e-01,4.000000e-01,2.000000e-01
7.952056e-05,-2.631579e-04,5.000000e-04,2.342105e-04,-5.097582e-01,1.000000e-01,0.000000e+00,-7.000000e-01,3.691017e-04,-1.736842e-03,-1.265789e-03,1.468421e-03,2.568108e-01,2.000000e-01,2.000000e-01,2.000000e-01
8.659637e-05,-1.631579e-04,8.000000e-04,1.342105e-04,-4.317351e-01,2.000000e-01,2.000000e-01,-7.000000e-01,3.667039e-04,-1.536842e-03,-9.657895e-04,1.368421e-03,-2.897766e-01,2.000000e-01,7.000000e-01,-4.000000e-01
3.229941e-04,-2.631579e-04,1.300000e-03,4.342105e-04,-2.360311e-01,1.000000e-01,3.000000e-01,-4.000000e-01,6.877626e-04,-1.236842e-03,-8.657895e-04,1.568421e-03,1.638553e-01,3.000000e-01,0.000000e+00,0.000000e+00
1.404986e-04,-2.631579e-04,1.100000e-03,2.342105e-04,-2.733142e-01,-0.000000e+00,5.000000e-01,-4.000000e-01,9.157564e-04,-9.368421e-04,-6.657895e-04,1.668421e-03,2.574911e-01,-0.000000e+00,8.000000e-01,4.000000e-01
-3.123254e-04,-3.631579e-04,1.200000e-03,-2.657895e-04,-9.079295e-02,-0.000000e+00,7.000000e-01,-2.000000e-01,1.153644e-03,-7.368421e-04,-2.657895e-04,1.868421e-03,3.189260e-01,4.000000e-01,7.000000e-01,2.000000e-01
-3.700244e-04,-4.631579e-04,1.200000e-03,-2.657895e-04,-3.814295e-01,-1.000000e-01,8.000000e-01,-5.000000e-01,6.544598e-04,-8.368421e-04,3.421053e-05,1.368421e-03,1.860386e-01,-2.000000e-01,4.000000e-01,4.000000e-01
-9.849841e-04,-5.631579e-04,1.300000e-03,-9.657895e-04,-4.089808e-01,-2.000000e-01,3.000000e-01,-4.000000e-01,7.659838e-04,-8.368421e-04,-2.657895e-04,1.468421e-03,-2.563855e-02,-3.000000e-01,3.000000e-01,2.000000e-01
-1.404122e-03,-7.631579e-04,1.500000e-03,-1.365789e-03,-3.140749e-01,-0.000000e+00,1.000000e-01,-4.000000e-01,7.016641e-04,-9.368421e-04,-1.657895e-04,1.468421e-03,-3.865649e-01,-4.000000e-01,9.000000e-01,-1.000000e-01
-9.891776e-04,-1.063158e-03,1.700000e-03,-6.657895e-04,-1.440972e-01,1.000000e-01,1.200000e+00,-4.000000e-01,6.695388e-04,-1.536842e-03,2.342105e-04,1.868421e-03,-4.284003e-02,-3.000000e-01,-4.000000e-01,1.000000e-01
-9.897041e-04,-1.363158e-03,1.800000e-03,-4.657895e-04,-5.696913e-02,-1.000000e-01,8.000000e-01,-1.000000e-01,1.946094e-04,-2.236842e-03,3.342105e-04,1.768421e-03,-4.716953e-02,-0.000000e+00,5.000000e-01,0.000000e+00
