LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
8.475936e-04,4.616991e-03,-2.721158e-03,-3.263717e-03,1.533102e+00,1.278613e+00,6.775799e-01,8.633328e-01,3.185138e-02,2.128476e-02,3.377512e-03,2.486342e-02,6.507933e+00,1.265498e+01,-1.684055e+01,-3.803065e+00
5.929217e-04,4.024943e-03,2.307164e-03,-3.292371e-03,7.773635e-01,6.119762e-01,1.857529e-01,4.808262e-01,2.125145e-02,1.386683e-02,2.955495e-02,1.889900e-02,7.244013e+00,1.385710e+01,-1.869836e+01,-4.021591e+00
3.463101e-03,7.124779e-03,-2.709024e-03,-2.051988e-03,1.402576e+00,6.775799e-01,-4.371668e-02,1.300442e+00,2.304146e-02,1.405426e-02,5.553314e-02,2.266746e-02,7.917794e+00,1.376967e+01,-2.063267e+01,-3.147372e+00
6.646021e-03,1.336850e-02,2.257198e-03,-3.919497e-03,1.091298e+00,4.371095e-01,9.837685e-02,1.092802e+00,3.326217e-02,3.587598e-02,3.116957e-02,1.490069e-02,7.113166e+00,1.162772e+01,-2.219541e+01,-2.360529e+00
5.698842e-03,1.021911e-02,-9.657169e-04,-2.024150e-03,7.704477e-01,1.094349e-02,5.245429e-01,1.038200e+00,3.350629e-02,4.690472e-02,-4.265567e-03,2.873448e-03,9.267302e+00,1.369318e+01,-2.194405e+01,-1.322329e+00
-3.148834e-03,5.884396e-03,-1.468845e-03,-1.012865e-02,5.725729e-01,1.311500e-01,3.169030e-01,6.556929e-01,2.329534e-02,4.752869e-02,-1.418863e-02,-1.232379e-02,1.240776e+01,1.621763e+01,-2.049058e+01,6.994096e-01
-1.796620e-03,5.842995e-03,-8.983136e-04,-8.230755e-03,3.080441e-01,7.648987e-02,3.387899e-01,3.387899e-01,1.066539e-02,5.678954e-02,1.360615e-03,-3.780109e-02,1.661874e+01,1.888412e+01,-1.901527e+01,4.054421e+00
-2.628942e-03,3.386295e-03,-8.241803e-04,-7.009747e-03,7.587892e-01,4.371095e-01,4.480530e-01,6.119762e-01,9.466150e-03,6.403177e-02,1.748406e-02,-4.575039e-02,2.426515e+01,2.479635e+01,-1.700447e+01,9.092382e+00
-3.629009e-03,3.962537e-03,-3.387033e-03,-8.837996e-03,4.971513e-01,-9.837685e-02,2.623001e-01,7.758994e-01,1.527451e-02,8.029951e-02,6.961002e-02,-5.113164e-02,2.759416e+01,2.654491e+01,-1.368223e+01,1.218509e+01
-8.024093e-03,2.171711e-03,-2.618371e-03,-1.326662e-02,2.028581e-01,6.556929e-01,-7.648987e-02,-3.497334e-01,-1.518759e-02,5.123685e-03,1.040819e-01,-1.980708e-02,2.704500e+01,2.169270e+01,-8.567782e+00,1.630506e+01
