LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-3.553067e-03,-1.089921e-01,-1.201053e-02,-3.440000e-02,-7.111618e-01,-2.000000e-01,9.000000e-01,-1.000000e+00,-4.645285e-03,-1.004368e-01,4.304474e-02,-7.371053e-03,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00
-1.404347e-03,-1.068921e-01,-1.501053e-02,-3.250000e-02,-6.207335e-01,-3.000000e-01,1.300000e+00,-9.000000e-01,-6.560418e-03,-1.016368e-01,4.044474e-02,-9.171053e-03,6.668031e-01,1.000000e-01,4.000000e-01,8.000000e-01
-8.052850e-04,-1.053921e-01,-1.271053e-02,-3.350000e-02,-9.529583e-01,-0.000000e+00,1.000000e+00,-1.500000e+00,-4.473516e-03,-1.010368e-01,4.174474e-02,-6.871053e-03,7.753389e-01,-1.000000e-01,6.000000e-01,1.100000e+00
-9.001606e-04,-1.064921e-01,-1.251053e-02,-3.280000e-02,-6.728033e-01,-1.000000e-01,4.000000e-01,-9.000000e-01,-4.123024e-03,-1.010368e-01,4.144474e-02,-6.471053e-03,4.089978e-01,-3.000000e-01,-2.000000e-01,7.000000e-01
-1.905869e-03,-1.070921e-01,-1.381053e-02,-3.330000e-02,-1.175385e+00,-8.000000e-01,8.000000e-01,-1.100000e+00,-4.099645e-03,-1.009368e-01,4.094474e-02,-6.571053e-03,6.501866e-01,-1.000000e-01,2.000000e-01,9.000000e-01
-7.698329e-04,-1.069921e-01,-1.381053e-02,-3.190000e-02,-8.666333e-01,-2.000000e-01,9.000000e-01,-1.200000e+00,-4.338895e-03,-1.012368e-01,4.164474e-02,-6.571053e-03,4.570552e-01,-4.000000e-01,4.000000e-01,9.000000e-01
-1.090907e-03,-1.067921e-01,-1.411053e-02,-3.240000e-02,-9.140281e-01,1.000000e-01,9.000000e-01,-1.500000e+00,-4.482081e-03,-1.012368e-01,4.144474e-02,-6.771053e-03,2.463889e-01,-5.000000e-01,3.000000e-01,7.000000e-01
-8.687995e-04,-1.064921e-01,-1.391053e-02,-3.240000e-02,-4.373548e-01,-0.000000e+00,9.000000e-01,-8.000000e-01,-4.288991e-03,-1.009368e-01,4.124474e-02,-6.771053e-03,2.543303e-01,-7.000000e-01,7.000000e-01,9.000000e-01
-1.020564e-03,-1.064921e-01,-1.351053e-02,-3.270000e-02,-9.292463e-01,-3.000000e-01,5.000000e-01,-1.100000e+00,-4.185739e-03,-1.010368e-01,4.124474e-02,-6.571053e-03,1.522521e-01,-0.000000e+00,1.000000e-01,2.000000e-01
-8.631098e-04,-1.064921e-01,-1.271053e-02,-3.270000e-02,-8.898171e-01,-3.000000e-01,7.000000e-01,-1.100000e+00,-4.279775e-03,-1.009368e-01,4.114474e-02,-6.771053e-03,3.562156e-01,-2.000000e-01,1.000000e+00,7.000000e-01
-1.016666e-03,-1.064921e-01,-1.271053e-02,-3.290000e-02,-9.191062e-01,-5.000000e-01,0.000000e+00,-8.000000e-01,-4.037556e-03,-1.009368e-01,4.114474e-02,-6.471053e-03,4.421924e-01,-1.000000e-01,7.000000e-01,7.000000e-01
-9.791527e-04,-1.065921e-01,-1.221053e-02,-3.290000e-02,-8.521218e-01,-4.000000e-01,1.200000e+00,-1.100000e+00,-4.118325e-03,-1.009368e-01,4.114474e-02,-6.571053e-03,1.177566e-01,-0.000000e+00,-4.000000e-01,1.000000e-01
-7.996048e-04,-1.068921e-01,-1.271053e-02,-3.230000e-02,-6.986815e-01,-3.000000e-01,5.000000e-01,-8.000000e-01,-4.099862e-03,-1.009368e-01,4.094474e-02,-6.571053e-03,1.110734e-01,-3.000000e-01,4.000000e-01,4.000000e-01
-5.064951e-04,-1.066921e-01,-1.301053e-02,-3.200000e-02,-6.986511e-01,-3.000000e-01,5.000000e-01,-8.000000e-01,-4.050894e-03,-1.008368e-01,4.104474e-02,-6.571053e-03,1.110286e-01,-3.000000e-01,4.000000e-01,4.000000e-01
2.927996e-04,-1.063921e-01,-1.261053e-02,-3.130000e-02,-2.597790e-01,1.000000e-01,1.100000e+00,-7.000000e-01,-4.181904e-03,-1.007368e-01,4.134474e-02,-6.771053e-03,4.327014e-01,-1.000000e-01,8.000000e-01,7.000000e-01
-7.335128e-05,-1.064921e-01,-1.221053e-02,-3.180000e-02,-6.389662e-01,-4.000000e-01,1.500000e+00,-9.000000e-01,-3.930369e-03,-1.003368e-01,4.114474e-02,-6.771053e-03,9.011814e-01,-0.000000e+00,1.600000e+00,1.300000e+00
1.251612e-04,-1.062921e-01,-1.221053e-02,-3.170000e-02,-8.227253e-01,-1.000000e-01,1.200000e+00,-1.300000e+00,-3.755735e-03,-1.004368e-01,4.124474e-02,-6.471053e-03,7.173082e-01,-0.000000e+00,1.000000e-01,9.000000e-01
1.805426e-04,-1.063921e-01,-1.201053e-02,-3.160000e-02,-7.336547e-01,-3.000000e-01,1.100000e+00,-1.000000e+00,-3.881656e-03,-1.006368e-01,4.134474e-02,-6.471053e-03,5.145665e-01,-3.000000e-01,4.000000e-01,9.000000e-01
4.711689e-04,-1.061921e-01,-1.271053e-02,-3.120000e-02,-6.262350e-01,1.000000e-01,8.000000e-01,-1.100000e+00,-3.984875e-03,-1.005368e-01,4.134474e-02,-6.671053e-03,2.973792e-01,-3.000000e-01,1.000000e+00,7.000000e-01
4.116671e-04,-1.061921e-01,-1.301053e-02,-3.120000e-02,-1.119917e+00,-3.000000e-01,7.000000e-01,-1.400000e+00,-3.988776e-03,-1.004368e-01,4.114474e-02,-6.771053e-03,4.232077e-01,-1.000000e-01,9.000000e-01,7.000000e-01
5.751125e-04,-1.063921e-01,-1.351053e-02,-3.070000e-02,-1.840671e-01,-0.000000e+00,1.400000e+00,-6.000000e-01,-4.203225e-03,-1.004368e-01,4.084474e-02,-7.071053e-03,1.858740e-01,-8.000000e-01,8.000000e-01,9.000000e-01
4.797032e-04,-1.062921e-01,-1.391053e-02,-3.080000e-02,-4.937655e-01,-0.000000e+00,1.000000e+00,-9.000000e-01,-3.812893e-03,-1.003368e-01,4.074474e-02,-6.671053e-03,3.936919e-01,-8.000000e-01,3.000000e-01,1.100000e+00
5.016085e-04,-1.062921e-01,-1.341053e-02,-3.090000e-02,-8.526474e-01,-5.000000e-01,1.500000e+00,-1.100000e+00,-3.969195e-03,-1.006368e-01,4.054474e-02,-6.671053e-03,3.807916e-01,-3.000000e-01,1.000000e-01,7.000000e-01
5.843078e-04,-1.061921e-01,-1.291053e-02,-3.100000e-02,-8.526123e-01,-5.000000e-01,1.500000e+00,-1.100000e+00,-4.376684e-03,-1.005368e-01,4.034474e-02,-7.271053e-03,1.945490e-01,-8.000000e-01,7.000000e-01,9.000000e-01
2.441357e-04,-1.059921e-01,-1.291053e-02,-3.160000e-02,-7.701843e-01,3.000000e-01,1.400000e+00,-1.600000e+00,-4.326282e-03,-1.006368e-01,4.004474e-02,-7.171053e-03,4.878872e-01,-1.000000e-01,2.000000e-01,7.000000e-01
2.218307e-04,-1.059921e-01,-1.341053e-02,-3.150000e-02,-1.010869e+00,-5.000000e-01,7.000000e-01,-1.100000e+00,-4.504975e-03,-1.008368e-01,3.984474e-02,-7.271053e-03,5.355330e-02,-7.000000e-01,1.100000e+00,7.000000e-01
3.348465e-04,-1.060921e-01,-1.331053e-02,-3.130000e-02,-6.698920e-01,-6.000000e-01,4.000000e-01,-5.000000e-01,-4.311369e-03,-1.005368e-01,3.964474e-02,-7.271053e-03,8.917889e-01,3.000000e-01,1.000000e-01,9.000000e-01
1.612563e-04,-1.060921e-01,-1.341053e-02,-3.150000e-02,-6.586226e-01,-3.000000e-01,7.000000e-01,-8.000000e-01,-4.181915e-03,-1.004368e-01,3.974474e-02,-7.171053e-03,8.499309e-01,-0.000000e+00,4.000000e-01,1.100000e+00
1.026862e-04,-1.061921e-01,-1.301053e-02,-3.160000e-02,-5.755002e-01,-2.000000e-01,1.200000e+00,-9.000000e-01,-4.230857e-03,-1.005368e-01,3.964474e-02,-7.171053e-03,1.967097e-01,1.000000e-01,1.100000e+00,3.000000e-01
4.337581e-05,-1.061921e-01,-1.331053e-02,-3.160000e-02,-1.210416e+00,-6.000000e-01,0.000000e+00,-1.100000e+00,-3.793942e-03,-1.005368e-01,4.014474e-02,-6.571053e-03,-5.831777e-02,-1.000000e-01,0.000000e+00,0.000000e+00
-8.735216e-06,-1.061921e-01,-1.241053e-02,-3.190000e-02,-3.991674e-01,-0.000000e+00,7.000000e-01,-7.000000e-01,-4.197686e-03,-1.005368e-01,4.014474e-02,-7.071053e-03,1.673710e-02,-9.000000e-01,1.100000e+00,8.000000e-01
2.902242e-04,-1.058921e-01,-1.221053e-02,-3.180000e-02,-5.418648e-01,-3.000000e-01,9.000000e-01,-7.000000e-01,-4.239064e-03,-1.004368e-01,4.034474e-02,-7.171053e-03,7.655390e-01,1.000000e-01,2.000000e-01,9.000000e-01
1.164971e-04,-1.058921e-01,-1.231053e-02,-3.200000e-02,-4.932237e-01,-0.000000e+00,1.000000e+00,-9.000000e-01,-4.379419e-03,-9.993684e-02,4.064474e-02,-7.671053e-03,1.709114e-01,-7.000000e-01,7.000000e-01,8.000000e-01
-4.291503e-04,-1.060921e-01,-1.251053e-02,-3.250000e-02,-5.924158e-01,-0.000000e+00,5.000000e-01,-9.000000e-01,-3.968117e-03,-9.973684e-02,4.094474e-02,-7.271053e-03,3.621162e-01,1.000000e-01,2.000000e-01,4.000000e-01
-4.714088e-04,-1.062921e-01,-1.211053e-02,-3.250000e-02,-8.030176e-01,-0.000000e+00,6.000000e-01,-1.200000e+00,-3.874442e-03,-9.983684e-02,4.104474e-02,-7.071053e-03,2.068973e-01,-5.000000e-01,7.000000e-01,7.000000e-01
-6.596881e-04,-1.062921e-01,-1.151053e-02,-3.290000e-02,-5.984426e-01,-3.000000e-01,1.000000e+00,-8.000000e-01,-3.686402e-03,-9.963684e-02,4.114474e-02,-6.971053e-03,3.682755e-01,-5.000000e-01,7.000000e-01,9.000000e-01
-6.287884e-04,-1.065921e-01,-1.121053e-02,-3.270000e-02,-8.277820e-01,-2.000000e-01,7.000000e-01,-1.100000e+00,-3.583190e-03,-9.973684e-02,4.114474e-02,-6.771053e-03,5.468460e-01,-3.000000e-01,9.000000e-01,1.000000e+00
-4.589404e-04,-1.066921e-01,-1.121053e-02,-3.240000e-02,-8.879072e-01,-8.000000e-01,3.000000e-01,-6.000000e-01,-3.676717e-03,-9.963684e-02,4.104474e-02,-6.971053e-03,1.320635e-02,-8.000000e-01,9.000000e-01,7.000000e-01
-7.543044e-04,-1.068921e-01,-1.131053e-02,-3.260000e-02,-9.863986e-01,-4.000000e-01,9.000000e-01,-1.200000e+00,-3.527936e-03,-9.953684e-02,4.094474e-02,-6.871053e-03,2.963012e-01,1.000000e-01,9.000000e-01,4.000000e-01
-6.526459e-04,-1.066921e-01,-1.141053e-02,-3.260000e-02,-9.194546e-01,-0.000000e+00,4.000000e-01,-1.300000e+00,-4.010448e-03,-9.973684e-02,4.054474e-02,-7.371053e-03,-3.453962e-01,-1.000000e+00,9.000000e-01,4.000000e-01
-7.276825e-04,-1.064921e-01,-1.201053e-02,-3.270000e-02,-2.083256e-01,5.000000e-01,9.000000e-01,-9.000000e-01,-3.539238e-03,-9.963684e-02,4.044474e-02,-6.871053e-03,7.289515e-02,-2.000000e-01,-3.000000e-01,2.000000e-01
-8.452923e-04,-1.065921e-01,-1.191053e-02,-3.280000e-02,-9.198123e-01,-6.000000e-01,3.000000e-01,-8.000000e-01,-3.571915e-03,-9.993684e-02,4.064474e-02,-6.671053e-03,3.212143e-01,-5.000000e-01,1.200000e+00,9.000000e-01
-7.558205e-04,-1.066921e-01,-1.231053e-02,-3.250000e-02,-1.042320e+00,2.000000e-01,1.100000e+00,-1.800000e+00,-3.486267e-03,-1.002368e-01,4.044474e-02,-6.371053e-03,3.682818e-01,-5.000000e-01,7.000000e-01,9.000000e-01
