LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-8.321089e-04,9.378947e-03,-3.600000e-03,-8.384211e-03,-1.002327e-02,1.000000e-01,1.200000e+00,-4.000000e-01,-7.254291e-04,1.900526e-02,2.745263e-02,-2.350526e-02,-4.473962e-02,-1.100000e+00,5.000000e-01,1.000000e+00
-4.614864e-04,9.378947e-03,-3.900000e-03,-7.784211e-03,1.297122e-01,1.000000e-01,1.200000e+00,-2.000000e-01,-7.442979e-04,1.860526e-02,2.705263e-02,-2.320526e-02,4.752359e-01,-6.000000e-01,1.000000e+00,1.300000e+00
-6.873011e-04,8.878947e-03,-3.600000e-03,-7.684211e-03,-2.393313e-01,6.000000e-01,7.000000e-01,-1.100000e+00,7.071764e-04,1.940526e-02,2.665263e-02,-2.200526e-02,3.953304e-01,-0.000000e+00,6.000000e-01,6.000000e-01
1.017072e-04,8.878947e-03,-3.500000e-03,-6.584211e-03,-4.298113e-01,-4.000000e-01,1.600000e+00,-6.000000e-01,6.763009e-04,1.950526e-02,2.505263e-02,-2.230526e-02,-2.535470e-01,-1.200000e+00,1.400000e+00,9.000000e-01
1.374372e-04,8.978947e-03,-3.700000e-03,-6.584211e-03,-3.995295e-02,-3.000000e-01,1.000000e+00,0.000000e+00,8.938556e-04,1.980526e-02,2.485263e-02,-2.230526e-02,-1.680375e-01,-9.000000e-01,1.000000e+00,7.000000e-01
4.487192e-04,8.978947e-03,-3.100000e-03,-6.284211e-03,5.355029e-01,-0.000000e+00,1.100000e+00,5.000000e-01,9.952488e-04,1.960526e-02,2.465263e-02,-2.200526e-02,2.695991e-01,-1.000000e-01,4.000000e-01,5.000000e-01
4.309323e-04,9.078947e-03,-3.200000e-03,-6.384211e-03,-7.341663e-02,-0.000000e+00,4.000000e-01,-2.000000e-01,1.071830e-03,1.980526e-02,2.445263e-02,-2.210526e-02,2.067108e-01,1.000000e-01,1.000000e-01,2.000000e-01
-1.766879e-05,8.778947e-03,-3.800000e-03,-6.584211e-03,2.011938e-01,3.000000e-01,8.000000e-01,-2.000000e-01,1.079866e-03,1.980526e-02,2.435263e-02,-2.210526e-02,-3.472193e-01,-1.200000e+00,7.000000e-01,7.000000e-01
2.234993e-06,8.778947e-03,-4.100000e-03,-6.484211e-03,1.970102e-01,1.000000e-01,1.600000e+00,-2.000000e-01,8.516369e-04,1.980526e-02,2.445263e-02,-2.240526e-02,1.208737e-01,-2.000000e-01,5.000000e-01,4.000000e-01
1.469766e-04,8.678947e-03,-4.500000e-03,-6.084211e-03,2.850001e-01,3.000000e-01,1.300000e+00,-2.000000e-01,1.407447e-03,2.020526e-02,2.455263e-02,-2.200526e-02,2.143934e-01,1.000000e-01,0.000000e+00,2.000000e-01
2.193358e-04,8.478947e-03,-4.500000e-03,-5.784211e-03,-1.126423e-01,5.000000e-01,2.000000e-01,-7.000000e-01,1.629651e-03,2.030526e-02,2.445263e-02,-2.180526e-02,-2.312966e-02,-5.000000e-01,7.000000e-01,5.000000e-01
