LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-3.754490e-03,-7.664474e-02,-1.043158e-02,-2.953158e-02,-9.802146e-01,-0.000000e+00,7.000000e-01,-1.300000e+00,-1.515663e-02,-1.724211e-02,2.582105e-02,-2.568421e-02,-8.824300e-01,-7.000000e-01,7.000000e-01,-4.000000e-01
-9.006169e-04,-7.384474e-02,-1.313158e-02,-2.763158e-02,-5.259139e-01,-5.000000e-01,8.000000e-01,-4.000000e-01,-1.283358e-02,-1.694211e-02,2.682105e-02,-2.258421e-02,-6.208635e-02,-1.000000e-01,0.000000e+00,0.000000e+00
-5.163301e-04,-7.454474e-02,-1.113158e-02,-2.693158e-02,-1.126316e+00,-7.000000e-01,8.000000e-01,-1.000000e+00,-1.341001e-02,-1.684211e-02,2.772105e-02,-2.318421e-02,-1.165973e-01,-0.000000e+00,2.000000e-01,-1.000000e-01
-1.248703e-03,-7.494474e-02,-1.053158e-02,-2.763158e-02,-7.580902e-01,2.000000e-01,2.000000e-01,-1.100000e+00,-1.330732e-02,-1.704211e-02,2.772105e-02,-2.288421e-02,-5.037818e-01,-9.000000e-01,1.000000e-01,1.000000e-01
-2.219796e-03,-7.514474e-02,-1.093158e-02,-2.863158e-02,-9.976331e-01,-2.000000e-01,1.000000e-01,-1.100000e+00,-1.241269e-02,-1.664211e-02,2.752105e-02,-2.208421e-02,7.004091e-02,1.000000e-01,7.000000e-01,2.000000e-01
-1.824275e-03,-7.514474e-02,-1.103158e-02,-2.813158e-02,-7.389802e-01,-1.000000e-01,1.200000e+00,-1.000000e+00,-1.252936e-02,-1.664211e-02,2.772105e-02,-2.218421e-02,-8.323997e-01,-8.000000e-01,9.000000e-01,-2.000000e-01
-2.887758e-03,-7.534474e-02,-1.153158e-02,-2.923158e-02,-7.277311e-01,1.000000e-01,1.000000e+00,-1.100000e+00,-1.266713e-02,-1.674211e-02,2.772105e-02,-2.228421e-02,-2.751269e-01,-4.000000e-01,5.000000e-01,1.000000e-01
-2.655064e-03,-7.554474e-02,-1.133158e-02,-2.883158e-02,-8.023224e-01,-2.000000e-01,4.000000e-01,-9.000000e-01,-1.252192e-02,-1.644211e-02,2.792105e-02,-2.228421e-02,-2.621654e-01,-6.000000e-01,2.000000e-01,2.000000e-01
-2.400194e-03,-7.554474e-02,-1.123158e-02,-2.853158e-02,-8.331328e-01,-5.000000e-01,2.000000e-01,-7.000000e-01,-1.282483e-02,-1.674211e-02,2.812105e-02,-2.238421e-02,-1.435263e-01,-0.000000e+00,7.000000e-01,0.000000e+00
-2.492400e-03,-7.534474e-02,-1.163158e-02,-2.873158e-02,-4.462721e-01,1.000000e-01,6.000000e-01,-7.000000e-01,-1.298303e-02,-1.684211e-02,2.822105e-02,-2.248421e-02,-7.762520e-01,-1.000000e-01,9.000000e-01,-7.000000e-01
