LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-4.393078e-04,-4.134971e-03,1.690311e-02,4.345869e-05,7.746203e-01,-5.682595e-01,-1.202065e-01,1.311386e+00,8.800784e-03,1.527941e-02,2.119858e-02,2.848972e-03,-1.763972e+00,8.873798e+00,5.037961e+00,-8.655215e+00
-9.145401e-04,-3.471237e-03,9.806088e-03,3.611674e-05,8.066614e-01,-8.961060e-01,-1.311500e-01,1.562742e+00,8.111525e-03,9.795375e-03,4.261017e-02,1.039436e-02,-1.027292e+00,8.414802e+00,4.415041e+00,-7.431263e+00
-2.114792e-03,-9.141064e-03,3.184152e-03,3.174293e-03,3.090033e-01,-1.092802e+00,1.857529e-01,1.049143e+00,3.478318e-03,2.885370e-03,3.709045e-02,8.952891e-03,-9.158814e-01,6.819286e+00,3.639141e+00,-6.119877e+00
1.095751e-03,-6.034804e-03,7.287898e-03,4.443840e-03,5.878781e-01,-7.540698e-01,1.529797e-01,1.169350e+00,5.431802e-03,7.089899e-04,2.300378e-02,1.071516e-02,-8.712581e-01,5.387637e+00,2.819525e+00,-5.037961e+00
2.026157e-03,-4.727324e-03,7.139919e-04,5.624569e-03,5.204807e-01,-7.431263e-01,-5.573160e-01,1.180236e+00,9.654347e-03,-6.819030e-04,2.379406e-02,1.750382e-02,-3.312301e-01,4.983300e+00,1.016313e+00,-4.327608e+00
7.908052e-04,-3.980586e-03,4.487637e-04,3.695062e-03,9.162596e-01,-8.086726e-01,-8.523893e-01,1.737609e+00,2.671290e-03,-6.950574e-04,3.038938e-02,9.580628e-03,1.440239e-01,3.671915e+00,3.497334e-01,-2.753922e+00
2.664898e-05,-4.712232e-03,1.345808e-03,3.124225e-03,8.239577e-01,-4.808262e-01,-7.321828e-01,1.398819e+00,6.997041e-03,3.157736e-03,2.164603e-02,1.052458e-02,-1.414423e-01,2.535338e+00,-8.196161e-01,-2.404245e+00
-1.763802e-03,-8.107978e-04,4.255976e-03,-1.944682e-03,5.384248e-01,-4.917697e-01,-1.180236e+00,1.125633e+00,3.003424e-03,5.236224e-03,2.151663e-02,3.597443e-03,-6.290294e-01,1.147463e+00,-1.420706e+00,-2.010795e+00
5.894388e-04,-2.840033e-03,2.006482e-03,2.493837e-03,4.652595e-01,-3.060168e-01,-8.633328e-01,8.742763e-01,1.706758e-03,3.811884e-03,1.400213e-02,1.754102e-03,5.371399e-02,1.092802e+00,-1.519026e+00,-1.092802e+00
-3.763094e-03,-3.931843e-03,1.056160e-02,-3.196384e-03,2.407425e-01,-6.338632e-01,-9.617097e-01,8.305596e-01,-1.723368e-03,4.093224e-03,1.481995e-02,-2.803009e-03,-6.614153e-01,-8.743336e-02,-2.207492e+00,-1.180236e+00
3.506871e-03,-2.853901e-03,1.382703e-02,4.371542e-03,2.452128e-01,-4.808262e-01,-6.884661e-01,6.994096e-01,-1.977605e-03,4.495808e-03,1.571872e-02,-3.305016e-03,-2.235375e-01,-4.808262e-01,-2.568169e+00,-3.497334e-01
5.456432e-05,-2.139590e-03,1.242135e-02,-3.546734e-05,4.876776e-01,-5.136567e-01,-3.278465e-01,9.617097e-01,-4.145218e-03,4.839350e-03,1.747610e-02,-6.108623e-03,-4.230734e-01,-1.300442e+00,-2.426075e+00,8.743336e-02
2.510680e-03,-5.982289e-03,1.069844e-02,5.629056e-03,5.670626e-01,-4.808262e-01,-4.262233e-01,1.049143e+00,-1.440084e-03,1.359161e-03,1.125706e-02,-8.153785e-04,-5.442221e-01,-1.573686e+00,-2.305869e+00,1.748667e-01
2.529880e-03,-2.157435e-03,6.718693e-03,3.721881e-03,4.276234e-01,-1.114689e+00,-5.682595e-01,1.311386e+00,4.464859e-03,2.933399e-03,4.719147e-03,4.445439e-03,-2.931504e-01,-2.054512e+00,-2.688375e+00,8.305596e-01
1.698258e-03,8.944736e-04,7.542318e-03,6.350980e-04,1.201393e+00,-5.245429e-01,-7.321828e-01,1.879645e+00,2.931414e-03,2.033091e-03,9.988429e-03,4.118212e-03,-2.581558e-01,-1.661119e+00,-3.092712e+00,4.808262e-01
1.203672e-03,-8.008046e-04,7.264853e-03,1.174528e-03,5.162329e-01,-1.016313e+00,-1.136519e+00,1.431592e+00,7.414355e-03,3.672387e-03,3.466018e-03,7.470530e-03,-5.883981e-01,-1.890589e+00,-2.710205e+00,3.060168e-01
-3.841637e-03,8.637801e-04,4.483985e-03,-5.576197e-03,3.196826e-01,-5.245429e-01,-4.699400e-01,7.868429e-01,-3.319462e-03,8.883647e-03,3.738792e-03,-1.083470e-02,7.833034e-02,-1.704836e+00,-3.311295e+00,9.179930e-01
-1.969585e-04,-2.167530e-03,5.478922e-03,6.180688e-04,3.359556e-01,-1.311386e+00,-4.371095e-01,1.311386e+00,-1.895224e-03,5.608624e-03,-3.463361e-03,-7.565084e-03,6.141621e-02,-1.901532e+00,-3.912328e+00,9.507662e-01
-1.989287e-04,-3.455432e-03,6.912439e-03,1.254270e-03,7.662242e-01,-8.305596e-01,-8.633328e-01,1.573686e+00,-2.588355e-03,8.254584e-03,-4.270263e-03,-1.081268e-02,3.057847e-01,-8.305596e-01,-3.136428e+00,5.245429e-01
-1.247274e-03,-5.190989e-03,1.096765e-02,5.728954e-04,7.651608e-01,-1.038200e+00,-5.245429e-01,1.661119e+00,-3.335909e-03,7.434732e-03,-1.365295e-03,-1.059915e-02,3.876299e-01,-1.081916e+00,-3.431502e+00,7.868429e-01
-1.180230e-03,-2.208625e-03,1.060881e-02,-1.231187e-03,6.995911e-01,-1.223952e+00,-8.633328e-01,1.748553e+00,-3.196072e-04,9.504042e-03,-1.169408e-03,-8.328750e-03,6.735634e-01,-6.994096e-01,-3.267578e+00,8.742763e-01
-6.562714e-05,-1.440575e-03,3.400536e-03,5.732013e-04,9.085353e-01,-1.136519e+00,-7.212966e-01,1.923362e+00,-9.440678e-04,8.652171e-03,-2.592626e-03,-8.701150e-03,2.285180e-01,-7.212966e-01,-2.797638e+00,3.933928e-01
-5.125027e-03,-2.182316e-03,3.072188e-03,-4.975788e-03,1.210125e+00,-1.573686e+00,-1.125633e+00,2.622772e+00,-1.314368e-03,8.208697e-03,3.877168e-03,-7.649415e-03,3.910964e-01,-2.185834e-01,-2.393302e+00,2.623001e-01
1.851190e-03,4.855674e-04,2.022288e-03,1.797371e-03,1.034563e+00,-1.038200e+00,-7.212966e-01,2.010795e+00,5.484194e-03,7.922055e-03,3.142870e-03,1.384659e-03,4.166079e-01,-6.010327e-01,-2.644659e+00,5.682595e-01
-1.133435e-03,-3.715041e-04,1.831397e-03,-1.205796e-03,8.051021e-01,-1.792269e+00,-4.262233e-01,2.185662e+00,2.175401e-04,6.333541e-03,8.224830e-03,-3.286763e-03,2.901132e-01,-3.497334e-01,-2.262152e+00,2.623001e-01
3.620321e-03,2.836013e-03,5.731200e-03,1.894753e-03,8.051971e-01,-1.508082e+00,-4.152798e-01,1.999852e+00,6.282847e-03,6.669537e-03,8.644851e-03,4.482251e-03,-2.896973e-01,-1.748553e+00,-2.797638e+00,5.682595e-01
