LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
2.252990e-05,-7.630429e-04,1.411864e-03,7.334631e-04,7.531072e-01,-2.491679e+00,-2.961562e+00,1.792269e+00,1.801917e-04,5.117261e-03,9.050196e-04,-3.835834e-03,4.542882e-01,-7.431263e-01,1.540913e+00,1.879645e+00
-2.084698e-03,1.450047e-03,5.892803e-03,-2.130002e-03,7.326685e-01,-1.945249e+00,-2.688375e+00,1.475309e+00,4.468199e-03,4.783508e-03,-5.622796e-03,-5.953801e-04,1.353113e+00,-1.092631e-01,1.420706e+00,2.535338e+00
1.494838e-03,6.054780e-03,7.070473e-03,-4.767361e-04,1.093397e+00,-1.704836e+00,-2.568169e+00,1.792269e+00,3.171647e-03,2.610186e-03,-1.589134e-02,-5.066632e-03,3.317034e-01,-6.994096e-01,1.803155e+00,1.792269e+00
-5.698450e-04,3.219153e-03,6.084102e-03,-1.392951e-03,8.422353e-01,-1.103746e+00,-2.076399e+00,1.213066e+00,4.079917e-03,-8.195271e-04,-1.616187e-02,-1.211289e-03,1.700816e-01,-7.103531e-01,1.355102e+00,1.387876e+00
-4.915922e-03,5.997676e-03,6.474347e-03,-8.523215e-03,5.692315e-01,-1.661119e+00,-1.693892e+00,1.355102e+00,7.611043e-03,7.917265e-04,-2.011103e-02,5.573071e-04,9.980059e-01,8.742763e-01,1.322329e+00,1.223952e+00
-3.514279e-03,7.404578e-03,7.329583e-03,-7.501969e-03,1.196684e+00,-1.355102e+00,-1.420706e+00,1.999852e+00,1.816012e-04,-1.332037e-03,-1.769787e-02,-6.749163e-03,4.607203e-01,2.182969e-02,1.398819e+00,1.213066e+00
-2.086339e-03,7.188602e-03,5.821933e-03,-6.004822e-03,-3.259739e-02,-2.185662e+00,-9.070495e-01,1.180236e+00,-2.237927e-03,-1.622146e-03,-1.266098e-02,-7.601850e-03,2.417808e-01,4.371668e-02,5.354864e-01,5.245429e-01
-3.607201e-03,7.223782e-03,5.387636e-03,-8.026817e-03,6.751530e-01,-1.693892e+00,-5.027132e-01,1.835929e+00,2.732415e-03,-1.160622e-03,-1.267016e-02,-1.255035e-03,5.363364e-01,8.415031e-01,1.289556e+00,6.119762e-01
-7.339180e-03,4.008107e-03,1.532497e-03,-1.154219e-02,9.059215e-01,-9.179930e-01,-1.202065e-01,1.704836e+00,-3.005011e-03,-2.270583e-03,-1.139745e-02,-7.572584e-03,4.011018e-01,3.933928e-01,8.852198e-01,6.119762e-01
-6.191641e-04,3.342946e-03,-5.629480e-03,-4.767294e-03,7.493498e-01,-1.070973e+00,-3.060168e-01,1.562742e+00,2.559056e-03,-5.712262e-04,-9.523924e-03,-5.965018e-04,6.755212e-01,8.086726e-01,8.961060e-01,6.556929e-01
-4.460096e-03,2.776290e-03,1.712182e-02,-2.826978e-03,8.914297e-01,-6.556929e-01,-2.076399e-01,1.486253e+00,3.992359e-03,2.035541e-04,-1.137369e-02,-8.144312e-05,5.377616e-01,7.431263e-01,1.103746e+00,6.119762e-01
4.103727e-03,2.517787e-04,6.215441e-03,6.443364e-03,1.084280e+00,-1.234896e+00,-3.060168e-01,2.087285e+00,4.841549e-03,1.305358e-03,-8.821951e-03,1.292624e-03,1.840019e-01,7.103531e-01,6.338632e-01,-4.371668e-02
8.735008e-04,3.385774e-03,1.501395e-03,-9.698709e-04,1.276378e+00,-1.005426e+00,-2.513566e-01,2.185662e+00,-6.563994e-04,-3.478233e-03,-9.468655e-03,-2.595757e-03,2.327149e-01,7.868429e-01,6.229197e-01,-4.371668e-02
-6.199728e-03,3.945803e-03,4.844323e-04,-1.037849e-02,3.660398e-01,-1.748553e+00,-4.371668e-02,1.617403e+00,3.115213e-03,-4.161341e-03,-9.376779e-03,3.084470e-03,5.054563e-01,7.212966e-01,1.311500e-01,1.639232e-01
4.679883e-04,6.462054e-03,-3.628499e-04,-4.057062e-03,1.191789e+00,-9.617097e-01,2.294696e-01,2.185662e+00,-5.553468e-03,-5.924328e-03,-8.884562e-03,-7.003889e-03,4.004393e-01,3.933928e-01,-1.202065e-01,1.748667e-01
