LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-1.621310e-02,-1.611474e-01,-8.828947e-03,-1.025447e-01,3.280245e+00,1.000000e+00,8.000000e-01,3.300000e+00,9.288093e-02,6.495789e-02,3.620526e-01,-2.030368e-01,3.447563e+01,4.410000e+01,-8.100000e+00,2.900000e+00
-1.595051e-02,-1.620474e-01,-6.528947e-03,-1.018447e-01,2.928523e+00,1.000000e+00,1.100000e+00,2.800000e+00,5.042427e-02,3.705789e-02,2.461526e-01,-2.105368e-01,3.433274e+00,2.490000e+01,-6.000000e+00,-2.520000e+01
-1.751731e-02,-1.619474e-01,-1.112895e-02,-1.032447e-01,3.413107e+00,8.000000e-01,1.000000e+00,3.600000e+00,2.984239e-02,1.385789e-02,1.587526e-01,-2.086368e-01,-2.179831e+01,8.200000e+00,-5.100000e+00,-4.460000e+01
-1.637196e-02,-1.608474e-01,-1.112895e-02,-1.026447e-01,2.860268e+00,7.000000e-01,8.000000e-01,3.000000e+00,8.731037e-03,-3.554211e-02,5.675263e-02,-1.917368e-01,-3.789281e+01,-8.300000e+00,-3.100000e+00,-4.840000e+01
-1.559952e-02,-1.607474e-01,-1.172895e-02,-1.016447e-01,3.619994e+00,1.300000e+00,8.000000e-01,3.500000e+00,-1.113942e-02,-1.110421e-01,-4.434737e-02,-1.660368e-01,-4.275038e+01,-1.730000e+01,-1.600000e+00,-4.460000e+01
-1.501113e-02,-1.611474e-01,-1.192895e-02,-1.005447e-01,3.770932e+00,1.400000e+00,9.000000e-01,3.600000e+00,-1.570420e-02,-2.040421e-01,-1.456474e-01,-1.141368e-01,-4.360100e+01,-3.200000e+01,1.900000e+00,-3.060000e+01
-1.523994e-02,-1.612474e-01,-1.202895e-02,-1.007447e-01,3.558414e+00,1.200000e+00,8.000000e-01,3.500000e+00,-1.913901e-02,-3.139421e-01,-2.137474e-01,-3.573684e-02,-4.273776e+01,-3.950000e+01,1.190000e+01,-1.910000e+01
-1.480492e-02,-1.610474e-01,-1.202895e-02,-1.003447e-01,3.044157e+00,8.000000e-01,5.000000e-01,3.200000e+00,-2.587301e-02,-4.086421e-01,-2.224474e-01,3.956316e-02,-5.139186e+01,-4.530000e+01,2.710000e+01,-2.110000e+01
-1.537452e-02,-1.614474e-01,-1.212895e-02,-1.007447e-01,3.115894e+00,5.000000e-01,7.000000e-01,3.500000e+00,-1.662640e-02,-3.827421e-01,-1.823474e-01,3.866316e-02,-6.830528e+01,-5.730000e+01,2.260000e+01,-3.510000e+01
-1.529676e-02,-1.614474e-01,-1.212895e-02,-1.006447e-01,3.075771e+00,2.000000e-01,6.000000e-01,3.700000e+00,3.624536e-03,-3.112421e-01,-1.639474e-01,3.663158e-03,-6.341653e+01,-4.720000e+01,3.020000e+01,-3.530000e+01
-1.539749e-02,-1.614474e-01,-1.232895e-02,-1.007447e-01,2.373001e+00,-0.000000e+00,3.000000e-01,3.000000e+00,1.128793e-02,-2.729421e-01,-1.277474e-01,-1.143684e-02,-5.365204e+01,-4.220000e+01,3.100000e+01,-2.600000e+01
-1.570537e-02,-1.617474e-01,-1.272895e-02,-1.008447e-01,2.311397e+00,-1.000000e-01,3.000000e-01,3.000000e+00,1.207710e-02,-3.006421e-01,-1.132474e-01,1.776316e-02,-4.741748e+01,-3.740000e+01,3.540000e+01,-2.030000e+01
-1.560614e-02,-1.619474e-01,-1.212895e-02,-1.006447e-01,2.523433e+00,1.000000e-01,-3.000000e-01,3.200000e+00,1.957954e-02,-3.229421e-01,-1.091474e-01,4.706316e-02,-2.899940e+01,-3.480000e+01,3.530000e+01,2.900000e+00
