LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-3.550766e-03,-5.921053e-03,-7.307895e-03,-1.831579e-03,-5.884353e-01,-1.000000e-01,6.000000e-01,-6.000000e-01,3.779962e-03,-1.371579e-02,6.818421e-03,1.023684e-03,5.211842e-03,-4.000000e-01,6.000000e-01,4.000000e-01
4.089914e-03,-1.121053e-03,-8.078947e-04,5.768421e-03,-9.887678e-01,-4.000000e-01,5.000000e-01,-9.000000e-01,4.310523e-03,-1.491579e-02,4.818421e-03,2.323684e-03,-3.362599e-01,-5.000000e-01,3.000000e-01,0.000000e+00
2.771962e-03,-1.621053e-03,-1.807895e-03,4.168421e-03,-1.261495e+00,-5.000000e-01,9.000000e-01,-1.100000e+00,2.923534e-03,-1.541579e-02,6.018421e-03,1.123684e-03,-7.839295e-01,-7.000000e-01,4.000000e-01,-4.000000e-01
4.142265e-04,-2.721053e-03,-1.507895e-03,1.968421e-03,-9.876303e-01,-5.000000e-01,5.000000e-01,-8.000000e-01,2.305972e-03,-1.511579e-02,5.418421e-03,2.368421e-05,-7.927568e-02,-3.000000e-01,-2.000000e-01,1.000000e-01
-2.189207e-04,-2.721053e-03,-1.507895e-03,1.068421e-03,-8.634891e-01,-4.000000e-01,6.000000e-01,-7.000000e-01,2.259462e-03,-1.541579e-02,5.618421e-03,2.236842e-04,-2.691059e-01,-5.000000e-01,4.000000e-01,1.000000e-01
3.142927e-04,-2.921053e-03,-2.207895e-03,1.868421e-03,-9.308728e-01,1.000000e-01,1.000000e-01,-1.400000e+00,2.480377e-03,-1.521579e-02,6.118421e-03,4.236842e-04,-6.055464e-01,-2.000000e-01,1.000000e-01,-6.000000e-01
6.513429e-04,-2.221053e-03,-1.707895e-03,1.768421e-03,-1.021617e+00,-2.000000e-01,7.000000e-01,-1.100000e+00,3.055915e-03,-1.491579e-02,6.118421e-03,9.236842e-04,1.430618e-02,1.000000e-01,4.000000e-01,0.000000e+00
-5.800205e-05,-2.421053e-03,-2.107895e-03,8.684211e-04,-6.075159e-01,-2.000000e-01,3.000000e-01,-6.000000e-01,2.698852e-03,-1.481579e-02,6.318421e-03,4.236842e-04,-1.207565e-01,-2.000000e-01,0.000000e+00,0.000000e+00
-6.826375e-04,-2.521053e-03,-2.607895e-03,-3.157895e-05,-9.923242e-01,-0.000000e+00,5.000000e-01,-1.300000e+00,2.703811e-03,-1.441579e-02,6.318421e-03,1.236842e-04,-1.762432e-01,1.000000e-01,0.000000e+00,-3.000000e-01
-5.022218e-04,-2.621053e-03,-2.407895e-03,3.684211e-04,-4.440618e-01,7.000000e-01,1.000000e+00,-1.100000e+00,2.794203e-03,-1.441579e-02,6.218421e-03,2.236842e-04,-3.619331e-01,-3.000000e-01,2.000000e-01,-2.000000e-01
-4.929882e-04,-2.821053e-03,-2.907895e-03,4.684211e-04,-1.277195e+00,-4.000000e-01,1.000000e+00,-1.200000e+00,3.000922e-03,-1.431579e-02,6.318421e-03,4.236842e-04,2.460993e-01,5.000000e-01,-2.000000e-01,-1.000000e-01
